,value,data,startTime
0,96.0,2021-03-15,18:37:32
1,93.0,2021-03-15,18:37:34
2,81.0,2021-03-15,18:37:42
3,79.0,2021-03-15,18:37:46
4,78.0,2021-03-15,18:37:48
5,85.0,2021-03-15,18:37:53
6,108.0,2021-03-15,18:38:09
7,117.0,2021-03-15,18:38:22
8,121.0,2021-03-15,18:38:26
9,117.0,2021-03-15,18:38:32
10,117.0,2021-03-15,18:38:33
11,120.0,2021-03-15,18:38:38
12,126.0,2021-03-15,18:38:46
13,127.0,2021-03-15,18:38:50
14,126.0,2021-03-15,18:38:55
15,127.0,2021-03-15,18:38:58
16,127.0,2021-03-15,18:39:07
17,127.0,2021-03-15,18:39:12
18,126.0,2021-03-15,18:39:13
19,128.0,2021-03-15,18:39:20
20,127.0,2021-03-15,18:39:23
21,130.0,2021-03-15,18:39:32
22,129.0,2021-03-15,18:39:37
23,128.0,2021-03-15,18:39:42
24,128.0,2021-03-15,18:39:43
25,128.0,2021-03-15,18:39:49
26,127.0,2021-03-15,18:39:56
27,126.0,2021-03-15,18:40:00
28,123.0,2021-03-15,18:40:05
29,124.0,2021-03-15,18:40:10
30,127.0,2021-03-15,18:40:17
31,127.0,2021-03-15,18:40:21
32,128.0,2021-03-15,18:40:23
33,131.0,2021-03-15,18:40:29
34,133.0,2021-03-15,18:40:37
35,137.0,2021-03-15,18:40:51
36,137.0,2021-03-15,18:40:56
37,137.0,2021-03-15,18:40:58
38,136.0,2021-03-15,18:41:07
39,136.0,2021-03-15,18:41:09
40,134.0,2021-03-15,18:41:16
41,134.0,2021-03-15,18:41:18
42,131.0,2021-03-15,18:41:27
43,129.0,2021-03-15,18:41:29
44,120.0,2021-03-15,18:41:35
45,116.0,2021-03-15,18:41:39
46,116.0,2021-03-15,18:41:47
47,115.0,2021-03-15,18:41:48
48,113.0,2021-03-15,18:41:56
49,109.0,2021-03-15,18:42:01
50,108.0,2021-03-15,18:42:03
51,107.0,2021-03-15,18:42:12
52,110.0,2021-03-15,18:42:16
53,108.0,2021-03-15,18:42:18
54,95.0,2021-03-15,18:42:23
55,102.0,2021-03-15,18:42:32
56,101.0,2021-03-15,18:42:34
57,98.0,2021-03-15,18:42:38
58,93.0,2021-03-15,18:42:43
59,93.0,2021-03-15,18:42:49
60,91.0,2021-03-15,18:42:55
61,95.0,2021-03-15,18:42:58
62,114.0,2021-03-15,18:43:07
63,115.0,2021-03-15,18:43:08
64,120.0,2021-03-15,18:43:13
65,128.0,2021-03-15,18:43:22
66,129.0,2021-03-15,18:43:27
67,129.0,2021-03-15,18:43:32
68,131.0,2021-03-15,18:43:37
69,132.0,2021-03-15,18:43:40
70,136.0,2021-03-15,18:43:47
71,137.0,2021-03-15,18:43:49
72,138.0,2021-03-15,18:43:53
73,143.0,2021-03-15,18:44:00
74,143.0,2021-03-15,18:44:03
75,144.0,2021-03-15,18:44:08
76,143.0,2021-03-15,18:44:17
77,141.0,2021-03-15,18:44:19
78,143.0,2021-03-15,18:44:24
79,144.0,2021-03-15,18:44:28
80,145.0,2021-03-15,18:44:37
81,144.0,2021-03-15,18:44:42
82,142.0,2021-03-15,18:44:46
83,141.0,2021-03-15,18:44:52
84,140.0,2021-03-15,18:44:57
85,141.0,2021-03-15,18:44:59
86,140.0,2021-03-15,18:45:07
87,140.0,2021-03-15,18:45:09
88,139.0,2021-03-15,18:45:14
89,138.0,2021-03-15,18:45:19
90,138.0,2021-03-15,18:45:27
91,139.0,2021-03-15,18:45:28
92,138.0,2021-03-15,18:45:33
93,135.0,2021-03-15,18:45:42
94,135.0,2021-03-15,18:45:43
95,134.0,2021-03-15,18:45:52
96,135.0,2021-03-15,18:45:57
97,135.0,2021-03-15,18:45:59
98,137.0,2021-03-15,18:46:03
99,137.0,2021-03-15,18:46:11
100,137.0,2021-03-15,18:46:15
101,138.0,2021-03-15,18:46:21
102,139.0,2021-03-15,18:46:26
103,138.0,2021-03-15,18:46:32
104,138.0,2021-03-15,18:46:35
105,139.0,2021-03-15,18:46:41
106,141.0,2021-03-15,18:46:44
107,143.0,2021-03-15,18:46:49
108,146.0,2021-03-15,18:46:57
109,146.0,2021-03-15,18:47:00
110,146.0,2021-03-15,18:47:03
111,146.0,2021-03-15,18:47:12
112,144.0,2021-03-15,18:47:17
113,144.0,2021-03-15,18:47:22
114,144.0,2021-03-15,18:47:24
115,144.0,2021-03-15,18:47:28
116,144.0,2021-03-15,18:47:35
117,143.0,2021-03-15,18:47:40
118,141.0,2021-03-15,18:47:47
119,143.0,2021-03-15,18:47:51
120,143.0,2021-03-15,18:47:53
121,144.0,2021-03-15,18:48:01
122,142.0,2021-03-15,18:48:07
123,143.0,2021-03-15,18:48:12
124,142.0,2021-03-15,18:48:15
125,142.0,2021-03-15,18:48:20
126,138.0,2021-03-15,18:48:26
127,140.0,2021-03-15,18:48:32
128,141.0,2021-03-15,18:48:35
129,142.0,2021-03-15,18:48:39
130,143.0,2021-03-15,18:48:46
131,143.0,2021-03-15,18:48:51
132,142.0,2021-03-15,18:48:57
133,142.0,2021-03-15,18:48:59
134,142.0,2021-03-15,18:49:06
135,143.0,2021-03-15,18:49:09
136,145.0,2021-03-15,18:49:13
137,148.0,2021-03-15,18:49:18
138,148.0,2021-03-15,18:49:24
139,146.0,2021-03-15,18:49:32
140,146.0,2021-03-15,18:49:33
141,143.0,2021-03-15,18:49:42
142,142.0,2021-03-15,18:49:43
143,142.0,2021-03-15,18:49:51
144,144.0,2021-03-15,18:49:57
145,144.0,2021-03-15,18:49:59
146,142.0,2021-03-15,18:50:07
147,142.0,2021-03-15,18:50:08
148,142.0,2021-03-15,18:50:14
149,142.0,2021-03-15,18:50:18
150,141.0,2021-03-15,18:50:27
151,142.0,2021-03-15,18:50:29
152,142.0,2021-03-15,18:50:36
153,141.0,2021-03-15,18:50:38
154,141.0,2021-03-15,18:50:44
155,141.0,2021-03-15,18:50:49
156,140.0,2021-03-15,18:50:57
157,140.0,2021-03-15,18:51:00
158,141.0,2021-03-15,18:51:05
159,144.0,2021-03-15,18:51:11
160,146.0,2021-03-15,18:51:13
161,146.0,2021-03-15,18:51:22
162,148.0,2021-03-15,18:51:24
