,value,data,startTime
0,137.0,2021-04-01,17:18:21
1,132.0,2021-04-01,17:18:26
2,130.0,2021-04-01,17:18:31
3,130.0,2021-04-01,17:18:32
4,131.0,2021-04-01,17:18:39
5,133.0,2021-04-01,17:18:42
6,136.0,2021-04-01,17:18:49
7,136.0,2021-04-01,17:18:56
8,135.0,2021-04-01,17:19:01
9,136.0,2021-04-01,17:19:06
10,137.0,2021-04-01,17:19:09
11,139.0,2021-04-01,17:19:14
12,140.0,2021-04-01,17:19:17
13,139.0,2021-04-01,17:19:22
14,139.0,2021-04-01,17:19:30
15,140.0,2021-04-01,17:19:36
16,140.0,2021-04-01,17:19:38
17,140.0,2021-04-01,17:19:46
18,140.0,2021-04-01,17:19:47
19,141.0,2021-04-01,17:19:56
20,142.0,2021-04-01,17:20:00
21,142.0,2021-04-01,17:20:06
22,137.0,2021-04-01,17:20:10
23,129.0,2021-04-01,17:20:14
24,123.0,2021-04-01,17:20:21
25,122.0,2021-04-01,17:20:22
26,126.0,2021-04-01,17:20:31
27,127.0,2021-04-01,17:20:32
28,128.0,2021-04-01,17:20:39
29,132.0,2021-04-01,17:20:46
30,132.0,2021-04-01,17:20:51
31,135.0,2021-04-01,17:20:56
32,135.0,2021-04-01,17:20:57
33,136.0,2021-04-01,17:21:06
34,137.0,2021-04-01,17:21:11
35,137.0,2021-04-01,17:21:14
36,138.0,2021-04-01,17:21:17
37,140.0,2021-04-01,17:21:26
38,140.0,2021-04-01,17:21:27
39,143.0,2021-04-01,17:21:36
40,143.0,2021-04-01,17:21:47
41,143.0,2021-04-01,17:21:50
42,144.0,2021-04-01,17:21:57
43,145.0,2021-04-01,17:21:59
44,146.0,2021-04-01,17:22:04
45,146.0,2021-04-01,17:22:08
46,147.0,2021-04-01,17:22:16
47,147.0,2021-04-01,17:22:21
48,147.0,2021-04-01,17:22:23
49,147.0,2021-04-01,17:22:30
50,147.0,2021-04-01,17:22:33
51,146.0,2021-04-01,17:22:38
52,146.0,2021-04-01,17:22:52
53,146.0,2021-04-01,17:22:57
54,145.0,2021-04-01,17:23:02
55,143.0,2021-04-01,17:23:06
56,142.0,2021-04-01,17:23:09
57,139.0,2021-04-01,17:23:17
58,139.0,2021-04-01,17:23:22
59,140.0,2021-04-01,17:23:25
60,141.0,2021-04-01,17:23:32
61,142.0,2021-04-01,17:23:33
62,140.0,2021-04-01,17:23:42
63,142.0,2021-04-01,17:23:46
64,142.0,2021-04-01,17:23:49
65,143.0,2021-04-01,17:23:54
66,144.0,2021-04-01,17:24:02
67,145.0,2021-04-01,17:24:04
68,145.0,2021-04-01,17:24:08
69,146.0,2021-04-01,17:24:13
70,147.0,2021-04-01,17:24:22
71,147.0,2021-04-01,17:24:23
72,147.0,2021-04-01,17:24:28
73,148.0,2021-04-01,17:24:36
74,148.0,2021-04-01,17:24:42
75,148.0,2021-04-01,17:24:45
76,148.0,2021-04-01,17:24:48
