,value,data,startTime
0,78.0,2021-01-04,17:45:29
1,77.0,2021-01-04,17:45:34
2,79.0,2021-01-04,17:45:36
3,79.0,2021-01-04,17:46:07
4,80.0,2021-01-04,17:46:11
5,79.0,2021-01-04,17:46:19
6,79.0,2021-01-04,17:46:22
7,81.0,2021-01-04,17:46:25
8,83.0,2021-01-04,17:46:34
9,84.0,2021-01-04,17:46:35
10,79.0,2021-01-04,17:46:44
11,76.0,2021-01-04,17:46:48
12,72.0,2021-01-04,17:46:54
13,71.0,2021-01-04,17:46:59
14,72.0,2021-01-04,17:47:02
15,70.0,2021-01-04,17:47:09
16,70.0,2021-01-04,17:47:10
17,71.0,2021-01-04,17:47:19
18,72.0,2021-01-04,17:47:20
19,74.0,2021-01-04,17:47:25
20,75.0,2021-01-04,17:47:30
21,76.0,2021-01-04,17:47:35
22,80.0,2021-01-04,17:47:44
23,82.0,2021-01-04,17:47:47
24,84.0,2021-01-04,17:47:50
25,93.0,2021-01-04,17:47:55
26,114.0,2021-01-04,17:48:14
27,116.0,2021-01-04,17:48:19
28,116.0,2021-01-04,17:48:20
29,118.0,2021-01-04,17:48:28
30,119.0,2021-01-04,17:48:30
31,122.0,2021-01-04,17:48:36
32,122.0,2021-01-04,17:48:40
33,124.0,2021-01-04,17:48:48
34,123.0,2021-01-04,17:48:50
35,125.0,2021-01-04,17:49:06
36,124.0,2021-01-04,17:49:11
37,126.0,2021-01-04,17:49:18
38,128.0,2021-01-04,17:49:21
39,128.0,2021-01-04,17:49:29
40,128.0,2021-01-04,17:49:31
41,130.0,2021-01-04,17:49:39
42,130.0,2021-01-04,17:49:40
43,131.0,2021-01-04,17:49:45
44,132.0,2021-01-04,17:49:50
45,135.0,2021-01-04,17:49:59
46,136.0,2021-01-04,17:50:04
47,137.0,2021-01-04,17:50:08
48,137.0,2021-01-04,17:50:11
49,138.0,2021-01-04,17:50:19
50,135.0,2021-01-04,17:50:24
51,133.0,2021-01-04,17:50:28
52,132.0,2021-01-04,17:50:34
53,134.0,2021-01-04,17:50:38
54,135.0,2021-01-04,17:50:41
55,136.0,2021-01-04,17:50:48
56,134.0,2021-01-04,17:50:53
57,133.0,2021-01-04,17:50:59
58,134.0,2021-01-04,17:51:01
59,135.0,2021-01-04,17:51:06
60,135.0,2021-01-04,17:51:13
61,136.0,2021-01-04,17:51:15
62,135.0,2021-01-04,17:51:24
63,136.0,2021-01-04,17:51:29
64,135.0,2021-01-04,17:51:32
65,135.0,2021-01-04,17:51:38
66,137.0,2021-01-04,17:51:42
67,137.0,2021-01-04,17:51:45
68,139.0,2021-01-04,17:51:54
69,141.0,2021-01-04,17:51:58
70,142.0,2021-01-04,17:52:02
71,141.0,2021-01-04,17:52:05
72,143.0,2021-01-04,17:52:11
73,144.0,2021-01-04,17:52:19
74,141.0,2021-01-04,17:52:24
75,141.0,2021-01-04,17:52:25
76,134.0,2021-01-04,17:52:31
77,133.0,2021-01-04,17:52:39
78,134.0,2021-01-04,17:52:43
79,135.0,2021-01-04,17:52:45
80,139.0,2021-01-04,17:52:50
81,142.0,2021-01-04,17:52:57
82,142.0,2021-01-04,17:53:04
83,143.0,2021-01-04,17:53:09
84,143.0,2021-01-04,17:53:11
85,144.0,2021-01-04,17:53:15
86,143.0,2021-01-04,17:53:23
87,144.0,2021-01-04,17:53:25
88,144.0,2021-01-04,17:53:31
89,145.0,2021-01-04,17:53:38
90,147.0,2021-01-04,17:53:40
91,145.0,2021-01-04,17:53:49
92,145.0,2021-01-04,17:53:54
93,145.0,2021-01-04,17:53:55
94,145.0,2021-01-04,17:54:00
95,146.0,2021-01-04,17:54:05
96,146.0,2021-01-04,17:54:11
97,145.0,2021-01-04,17:54:19
98,143.0,2021-01-04,17:54:23
99,143.0,2021-01-04,17:54:26
100,143.0,2021-01-04,17:54:33
101,143.0,2021-01-04,17:54:35
102,145.0,2021-01-04,17:54:44
103,145.0,2021-01-04,17:54:49
104,144.0,2021-01-04,17:54:50
105,143.0,2021-01-04,17:54:57
106,144.0,2021-01-04,17:55:00
107,143.0,2021-01-04,17:55:09
108,141.0,2021-01-04,17:55:14
109,141.0,2021-01-04,17:55:17
110,141.0,2021-01-04,17:55:24
111,141.0,2021-01-04,17:55:25
112,142.0,2021-01-04,17:55:34
113,142.0,2021-01-04,17:55:37
114,142.0,2021-01-04,17:55:41
115,139.0,2021-01-04,17:55:49
116,140.0,2021-01-04,17:55:51
117,140.0,2021-01-04,17:55:55
118,142.0,2021-01-04,17:56:01
119,140.0,2021-01-04,17:56:05
120,141.0,2021-01-04,17:56:13
121,142.0,2021-01-04,17:56:19
122,142.0,2021-01-04,17:56:20
123,141.0,2021-01-04,17:56:29
124,141.0,2021-01-04,17:56:34
125,141.0,2021-01-04,17:56:38
126,141.0,2021-01-04,17:56:44
127,142.0,2021-01-04,17:56:48
128,142.0,2021-01-04,17:56:54
129,142.0,2021-01-04,17:56:58
130,142.0,2021-01-04,17:57:03
131,142.0,2021-01-04,17:57:09
132,141.0,2021-01-04,17:57:10
133,141.0,2021-01-04,17:57:18
134,141.0,2021-01-04,17:57:20
135,142.0,2021-01-04,17:57:27
136,142.0,2021-01-04,17:57:30
137,143.0,2021-01-04,17:57:36
138,142.0,2021-01-04,17:57:43
139,142.0,2021-01-04,17:57:46
140,142.0,2021-01-04,17:57:50
141,143.0,2021-01-04,17:57:59
142,144.0,2021-01-04,17:58:01
143,143.0,2021-01-04,17:58:05
144,143.0,2021-01-04,17:58:14
145,143.0,2021-01-04,17:58:15
146,144.0,2021-01-04,17:58:24
147,144.0,2021-01-04,17:58:29
148,145.0,2021-01-04,17:58:34
149,145.0,2021-01-04,17:58:35
150,147.0,2021-01-04,17:58:44
151,147.0,2021-01-04,17:58:47
152,148.0,2021-01-04,17:58:52
153,148.0,2021-01-04,17:58:57
154,148.0,2021-01-04,17:59:02
155,148.0,2021-01-04,17:59:07
156,149.0,2021-01-04,17:59:10
157,149.0,2021-01-04,17:59:15
158,148.0,2021-01-04,17:59:23
159,150.0,2021-01-04,17:59:29
160,151.0,2021-01-04,17:59:30
161,151.0,2021-01-04,17:59:35
162,152.0,2021-01-04,17:59:41
163,152.0,2021-01-04,17:59:45
164,154.0,2021-01-04,17:59:54
165,154.0,2021-01-04,17:59:59
166,155.0,2021-01-04,18:00:03
167,155.0,2021-01-04,18:00:09
168,155.0,2021-01-04,18:00:14
169,155.0,2021-01-04,18:00:15
170,156.0,2021-01-04,18:00:23
171,156.0,2021-01-04,18:00:27
172,156.0,2021-01-04,18:00:32
173,156.0,2021-01-04,18:00:37
174,156.0,2021-01-04,18:00:40
175,156.0,2021-01-04,18:00:46
176,157.0,2021-01-04,18:00:52
177,157.0,2021-01-04,18:00:55
178,154.0,2021-01-04,18:01:04
179,152.0,2021-01-04,18:01:08
180,151.0,2021-01-04,18:01:10
181,150.0,2021-01-04,18:01:16
182,150.0,2021-01-04,18:01:21
183,149.0,2021-01-04,18:01:25
184,149.0,2021-01-04,18:01:32
185,149.0,2021-01-04,18:01:35
186,148.0,2021-01-04,18:01:43
187,149.0,2021-01-04,18:01:49
188,149.0,2021-01-04,18:01:52
189,148.0,2021-01-04,18:01:55
190,148.0,2021-01-04,18:02:04
191,148.0,2021-01-04,18:02:05
192,147.0,2021-01-04,18:02:10
193,146.0,2021-01-04,18:02:18
194,147.0,2021-01-04,18:02:21
195,148.0,2021-01-04,18:02:28
196,149.0,2021-01-04,18:02:33
197,150.0,2021-01-04,18:02:36
198,148.0,2021-01-04,18:02:41
199,152.0,2021-01-04,18:02:49
200,152.0,2021-01-04,18:02:53
201,153.0,2021-01-04,18:02:56
202,154.0,2021-01-04,18:03:01
203,154.0,2021-01-04,18:03:06
204,154.0,2021-01-04,18:03:14
205,153.0,2021-01-04,18:03:18
206,153.0,2021-01-04,18:03:20
207,154.0,2021-01-04,18:03:25
208,155.0,2021-01-04,18:03:33
209,155.0,2021-01-04,18:03:36
210,157.0,2021-01-04,18:03:44
211,158.0,2021-01-04,18:03:49
212,158.0,2021-01-04,18:03:50
213,158.0,2021-01-04,18:03:58
214,158.0,2021-01-04,18:04:03
215,158.0,2021-01-04,18:04:07
216,159.0,2021-01-04,18:04:12
217,160.0,2021-01-04,18:04:18
218,160.0,2021-01-04,18:04:23
219,159.0,2021-01-04,18:04:27
220,158.0,2021-01-04,18:04:34
221,158.0,2021-01-04,18:04:35
222,157.0,2021-01-04,18:04:42
223,156.0,2021-01-04,18:04:48
224,154.0,2021-01-04,18:04:54
225,153.0,2021-01-04,18:04:56
226,153.0,2021-01-04,18:05:01
227,153.0,2021-01-04,18:05:05
228,152.0,2021-01-04,18:05:12
229,151.0,2021-01-04,18:05:18
230,150.0,2021-01-04,18:05:23
231,149.0,2021-01-04,18:05:27
232,149.0,2021-01-04,18:05:30
233,149.0,2021-01-04,18:05:38
234,148.0,2021-01-04,18:05:44
235,148.0,2021-01-04,18:05:46
236,147.0,2021-01-04,18:05:54
237,146.0,2021-01-04,18:05:59
238,146.0,2021-01-04,18:06:04
239,146.0,2021-01-04,18:06:09
240,145.0,2021-01-04,18:06:14
241,145.0,2021-01-04,18:06:17
