,value,data,startTime
188,149.0,2020-12-24,15:02:26
189,151.0,2020-12-24,15:02:32
190,151.0,2020-12-24,15:02:33
191,149.0,2020-12-24,15:02:42
192,146.0,2020-12-24,15:02:47
193,145.0,2020-12-24,15:02:50
194,143.0,2020-12-24,15:02:55
195,143.0,2020-12-24,15:03:02
196,143.0,2020-12-24,15:03:03
197,142.0,2020-12-24,15:03:12
198,142.0,2020-12-24,15:03:13
199,145.0,2020-12-24,15:03:19
200,147.0,2020-12-24,15:03:26
201,147.0,2020-12-24,15:03:30
202,146.0,2020-12-24,15:03:33
203,146.0,2020-12-24,15:03:41
204,147.0,2020-12-24,15:03:47
205,148.0,2020-12-24,15:03:49
206,148.0,2020-12-24,15:03:55
207,148.0,2020-12-24,15:04:00
208,148.0,2020-12-24,15:04:06
209,148.0,2020-12-24,15:04:09
210,148.0,2020-12-24,15:04:15
211,149.0,2020-12-24,15:04:22
212,148.0,2020-12-24,15:04:27
213,149.0,2020-12-24,15:04:28
214,150.0,2020-12-24,15:04:36
215,150.0,2020-12-24,15:04:39
216,152.0,2020-12-24,15:04:47
217,152.0,2020-12-24,15:04:48
218,151.0,2020-12-24,15:04:53
219,150.0,2020-12-24,15:05:02
220,151.0,2020-12-24,15:05:07
221,151.0,2020-12-24,15:05:12
222,151.0,2020-12-24,15:05:14
223,152.0,2020-12-24,15:05:18
224,154.0,2020-12-24,15:05:25
225,154.0,2020-12-24,15:05:29
226,156.0,2020-12-24,15:05:36
227,155.0,2020-12-24,15:05:38
228,155.0,2020-12-24,15:05:46
229,154.0,2020-12-24,15:05:50
230,155.0,2020-12-24,15:05:56
231,156.0,2020-12-24,15:05:58
232,156.0,2020-12-24,15:06:06
233,155.0,2020-12-24,15:06:09
234,153.0,2020-12-24,15:06:16
235,152.0,2020-12-24,15:06:21
236,152.0,2020-12-24,15:06:24
237,151.0,2020-12-24,15:06:29
238,151.0,2020-12-24,15:06:35
239,152.0,2020-12-24,15:06:38
240,153.0,2020-12-24,15:06:45
241,151.0,2020-12-24,15:06:52
242,151.0,2020-12-24,15:06:54
243,152.0,2020-12-24,15:07:00
244,152.0,2020-12-24,15:07:04
245,152.0,2020-12-24,15:07:08
246,152.0,2020-12-24,15:07:17
247,152.0,2020-12-24,15:07:18
248,150.0,2020-12-24,15:07:25
249,150.0,2020-12-24,15:07:29
250,149.0,2020-12-24,15:07:37
251,149.0,2020-12-24,15:07:39
252,151.0,2020-12-24,15:07:46
253,151.0,2020-12-24,15:07:50
254,152.0,2020-12-24,15:07:53
255,152.0,2020-12-24,15:08:02
256,151.0,2020-12-24,15:08:07
257,151.0,2020-12-24,15:08:08
258,150.0,2020-12-24,15:08:13
259,148.0,2020-12-24,15:08:19
260,147.0,2020-12-24,15:08:26
261,148.0,2020-12-24,15:08:30
262,149.0,2020-12-24,15:08:33
263,148.0,2020-12-24,15:08:41
264,147.0,2020-12-24,15:08:46
265,148.0,2020-12-24,15:08:48
266,148.0,2020-12-24,15:08:55
267,149.0,2020-12-24,15:09:01
268,148.0,2020-12-24,15:09:04
269,149.0,2020-12-24,15:09:09
270,150.0,2020-12-24,15:09:16
271,151.0,2020-12-24,15:09:20
272,153.0,2020-12-24,15:09:26
273,153.0,2020-12-24,15:09:32
274,153.0,2020-12-24,15:09:33
275,152.0,2020-12-24,15:09:38
276,153.0,2020-12-24,15:09:47
277,153.0,2020-12-24,15:09:52
278,154.0,2020-12-24,15:09:56
279,155.0,2020-12-24,15:10:00
280,157.0,2020-12-24,15:10:07
281,158.0,2020-12-24,15:10:10
282,157.0,2020-12-24,15:10:17
283,157.0,2020-12-24,15:10:18
284,158.0,2020-12-24,15:10:24
285,159.0,2020-12-24,15:10:32
286,160.0,2020-12-24,15:10:35
287,159.0,2020-12-24,15:10:39
288,157.0,2020-12-24,15:10:46
289,158.0,2020-12-24,15:10:52
290,157.0,2020-12-24,15:10:54
291,157.0,2020-12-24,15:10:59
292,157.0,2020-12-24,15:11:04
293,158.0,2020-12-24,15:11:11
294,157.0,2020-12-24,15:11:16
295,156.0,2020-12-24,15:11:20
296,156.0,2020-12-24,15:11:24
297,157.0,2020-12-24,15:11:32
298,156.0,2020-12-24,15:11:35
299,157.0,2020-12-24,15:11:39
300,157.0,2020-12-24,15:11:47
301,157.0,2020-12-24,15:11:49
302,157.0,2020-12-24,15:11:53
303,155.0,2020-12-24,15:12:02
304,155.0,2020-12-24,15:12:03
305,152.0,2020-12-24,15:12:11
306,149.0,2020-12-24,15:12:17
307,149.0,2020-12-24,15:12:18
308,148.0,2020-12-24,15:12:25
309,148.0,2020-12-24,15:12:32
310,148.0,2020-12-24,15:12:37
311,148.0,2020-12-24,15:12:40
312,149.0,2020-12-24,15:12:44
313,149.0,2020-12-24,15:12:49
314,149.0,2020-12-24,15:12:56
315,147.0,2020-12-24,15:13:01
316,148.0,2020-12-24,15:13:03
317,148.0,2020-12-24,15:13:09
318,149.0,2020-12-24,15:13:17
319,149.0,2020-12-24,15:13:18
320,150.0,2020-12-24,15:13:27
321,150.0,2020-12-24,15:13:28
322,150.0,2020-12-24,15:13:33
323,151.0,2020-12-24,15:13:38
324,153.0,2020-12-24,15:13:43
325,155.0,2020-12-24,15:13:51
326,155.0,2020-12-24,15:13:55
327,155.0,2020-12-24,15:14:00
328,155.0,2020-12-24,15:14:03
329,157.0,2020-12-24,15:14:12
330,155.0,2020-12-24,15:14:17
331,155.0,2020-12-24,15:14:22
332,155.0,2020-12-24,15:14:23
333,155.0,2020-12-24,15:14:28
334,154.0,2020-12-24,15:14:33
335,154.0,2020-12-24,15:14:38
336,153.0,2020-12-24,15:14:44
337,154.0,2020-12-24,15:14:51
338,154.0,2020-12-24,15:14:54
339,153.0,2020-12-24,15:14:58
340,153.0,2020-12-24,15:15:04
341,153.0,2020-12-24,15:15:08
342,155.0,2020-12-24,15:15:17
343,155.0,2020-12-24,15:15:20
344,156.0,2020-12-24,15:15:26
345,156.0,2020-12-24,15:15:31
346,156.0,2020-12-24,15:15:33
347,157.0,2020-12-24,15:15:40
348,158.0,2020-12-24,15:15:43
349,159.0,2020-12-24,15:15:49
350,162.0,2020-12-24,15:15:57
351,164.0,2020-12-24,15:16:02
352,164.0,2020-12-24,15:16:03
353,166.0,2020-12-24,15:16:10
354,167.0,2020-12-24,15:16:17
355,168.0,2020-12-24,15:16:21
356,168.0,2020-12-24,15:16:25
357,168.0,2020-12-24,15:16:32
358,168.0,2020-12-24,15:16:34
359,166.0,2020-12-24,15:16:40
360,164.0,2020-12-24,15:16:46
361,163.0,2020-12-24,15:16:49
362,161.0,2020-12-24,15:16:57
363,161.0,2020-12-24,15:16:58
364,161.0,2020-12-24,15:17:07
365,160.0,2020-12-24,15:17:08
366,161.0,2020-12-24,15:17:13
367,160.0,2020-12-24,15:17:20
368,159.0,2020-12-24,15:17:24
369,160.0,2020-12-24,15:17:30
370,162.0,2020-12-24,15:17:36
371,162.0,2020-12-24,15:17:39
372,162.0,2020-12-24,15:17:43
373,159.0,2020-12-24,15:17:49
374,160.0,2020-12-24,15:17:57
375,160.0,2020-12-24,15:17:58
376,160.0,2020-12-24,15:18:04
377,161.0,2020-12-24,15:18:11
378,160.0,2020-12-24,15:18:15
379,160.0,2020-12-24,15:18:19
380,160.0,2020-12-24,15:18:27
381,161.0,2020-12-24,15:18:28
382,160.0,2020-12-24,15:18:36
383,159.0,2020-12-24,15:18:41
384,159.0,2020-12-24,15:18:45
385,159.0,2020-12-24,15:18:52
386,159.0,2020-12-24,15:18:56
387,158.0,2020-12-24,15:18:58
388,157.0,2020-12-24,15:19:06
389,156.0,2020-12-24,15:19:10
390,156.0,2020-12-24,15:19:15
391,155.0,2020-12-24,15:19:19
392,155.0,2020-12-24,15:19:24
393,150.0,2020-12-24,15:19:31
394,150.0,2020-12-24,15:19:34
395,151.0,2020-12-24,15:19:42
396,149.0,2020-12-24,15:19:46
397,148.0,2020-12-24,15:19:50
398,149.0,2020-12-24,15:19:53
399,149.0,2020-12-24,15:19:59
400,148.0,2020-12-24,15:20:03
401,150.0,2020-12-24,15:20:12
402,148.0,2020-12-24,15:20:17
403,148.0,2020-12-24,15:20:19
404,150.0,2020-12-24,15:20:27
405,151.0,2020-12-24,15:20:28
406,152.0,2020-12-24,15:20:33
407,152.0,2020-12-24,15:20:39
408,152.0,2020-12-24,15:20:43
409,156.0,2020-12-24,15:20:51
410,156.0,2020-12-24,15:20:53
411,158.0,2020-12-24,15:21:00
412,160.0,2020-12-24,15:21:05
413,162.0,2020-12-24,15:21:10
414,163.0,2020-12-24,15:21:13
415,164.0,2020-12-24,15:21:18
416,165.0,2020-12-24,15:21:23
417,166.0,2020-12-24,15:21:30
418,165.0,2020-12-24,15:21:35
419,167.0,2020-12-24,15:21:40
420,168.0,2020-12-24,15:21:47
421,168.0,2020-12-24,15:21:49
422,169.0,2020-12-24,15:21:56
423,169.0,2020-12-24,15:22:02
424,170.0,2020-12-24,15:22:07
425,170.0,2020-12-24,15:22:09
426,168.0,2020-12-24,15:22:16
427,168.0,2020-12-24,15:22:18
428,166.0,2020-12-24,15:22:26
429,165.0,2020-12-24,15:22:31
430,165.0,2020-12-24,15:22:33
431,164.0,2020-12-24,15:22:40
432,161.0,2020-12-24,15:22:47
433,161.0,2020-12-24,15:22:52
434,161.0,2020-12-24,15:22:54
435,160.0,2020-12-24,15:23:02
436,159.0,2020-12-24,15:23:06
437,159.0,2020-12-24,15:23:12
438,159.0,2020-12-24,15:23:15
439,159.0,2020-12-24,15:23:22
440,159.0,2020-12-24,15:23:23
441,160.0,2020-12-24,15:23:30
442,160.0,2020-12-24,15:23:37
443,161.0,2020-12-24,15:23:42
444,162.0,2020-12-24,15:23:43
445,161.0,2020-12-24,15:23:50
446,161.0,2020-12-24,15:23:53
447,162.0,2020-12-24,15:24:02
448,161.0,2020-12-24,15:24:05
449,161.0,2020-12-24,15:24:10
450,159.0,2020-12-24,15:24:15
451,160.0,2020-12-24,15:24:18
452,158.0,2020-12-24,15:24:27
453,158.0,2020-12-24,15:24:32
454,158.0,2020-12-24,15:24:33
455,158.0,2020-12-24,15:24:40
456,158.0,2020-12-24,15:24:43
457,157.0,2020-12-24,15:24:52
458,158.0,2020-12-24,15:24:54
459,157.0,2020-12-24,15:25:00
460,157.0,2020-12-24,15:25:07
461,157.0,2020-12-24,15:25:08
462,156.0,2020-12-24,15:25:14
463,157.0,2020-12-24,15:25:18
464,158.0,2020-12-24,15:25:24
465,159.0,2020-12-24,15:25:29
466,159.0,2020-12-24,15:25:37
467,159.0,2020-12-24,15:25:40
468,159.0,2020-12-24,15:25:44
469,159.0,2020-12-24,15:25:50
470,158.0,2020-12-24,15:25:56
471,159.0,2020-12-24,15:26:01
472,159.0,2020-12-24,15:26:05
473,159.0,2020-12-24,15:26:10
474,160.0,2020-12-24,15:26:17
475,160.0,2020-12-24,15:26:22
476,159.0,2020-12-24,15:26:23
477,159.0,2020-12-24,15:26:29
478,158.0,2020-12-24,15:26:37
479,158.0,2020-12-24,15:26:41
480,159.0,2020-12-24,15:26:47
481,159.0,2020-12-24,15:26:48
482,159.0,2020-12-24,15:26:54
483,160.0,2020-12-24,15:27:02
484,159.0,2020-12-24,15:27:07
485,160.0,2020-12-24,15:27:12
486,160.0,2020-12-24,15:27:17
487,159.0,2020-12-24,15:27:18
488,159.0,2020-12-24,15:27:26
489,159.0,2020-12-24,15:27:31
490,158.0,2020-12-24,15:27:36
491,157.0,2020-12-24,15:27:40
492,156.0,2020-12-24,15:27:45
493,160.0,2020-12-24,15:27:51
494,161.0,2020-12-24,15:27:57
495,159.0,2020-12-24,15:28:02
496,159.0,2020-12-24,15:28:05
497,159.0,2020-12-24,15:28:10
498,160.0,2020-12-24,15:28:13
499,161.0,2020-12-24,15:28:19
500,162.0,2020-12-24,15:28:27
501,163.0,2020-12-24,15:28:28
502,164.0,2020-12-24,15:28:37
503,164.0,2020-12-24,15:28:39
504,165.0,2020-12-24,15:28:43
505,166.0,2020-12-24,15:28:50
506,166.0,2020-12-24,15:28:53
507,165.0,2020-12-24,15:29:01
508,165.0,2020-12-24,15:29:03
509,165.0,2020-12-24,15:29:12
510,166.0,2020-12-24,15:29:14
511,165.0,2020-12-24,15:29:21
512,166.0,2020-12-24,15:29:23
513,166.0,2020-12-24,15:29:28
514,166.0,2020-12-24,15:29:33
515,164.0,2020-12-24,15:29:42
516,165.0,2020-12-24,15:29:45
517,164.0,2020-12-24,15:29:49
518,163.0,2020-12-24,15:29:54
519,161.0,2020-12-24,15:30:00
520,160.0,2020-12-24,15:30:07
521,160.0,2020-12-24,15:30:11
522,158.0,2020-12-24,15:30:13
523,156.0,2020-12-24,15:30:20
524,156.0,2020-12-24,15:30:23
525,155.0,2020-12-24,15:30:28
526,155.0,2020-12-24,15:30:37
527,156.0,2020-12-24,15:30:40
528,156.0,2020-12-24,15:30:47
529,155.0,2020-12-24,15:30:50
530,155.0,2020-12-24,15:30:57
531,155.0,2020-12-24,15:30:58
532,155.0,2020-12-24,15:31:04
533,156.0,2020-12-24,15:31:10
534,156.0,2020-12-24,15:31:17
535,155.0,2020-12-24,15:31:22
536,154.0,2020-12-24,15:31:24
537,155.0,2020-12-24,15:31:29
538,153.0,2020-12-24,15:31:34
539,153.0,2020-12-24,15:31:40
540,154.0,2020-12-24,15:31:43
541,154.0,2020-12-24,15:31:49
542,152.0,2020-12-24,15:31:53
543,149.0,2020-12-24,15:32:02
544,151.0,2020-12-24,15:32:07
545,150.0,2020-12-24,15:32:08
546,148.0,2020-12-24,15:32:17
547,148.0,2020-12-24,15:32:21
548,144.0,2020-12-24,15:32:26
549,143.0,2020-12-24,15:32:29
550,144.0,2020-12-24,15:32:34
551,142.0,2020-12-24,15:32:39
552,142.0,2020-12-24,15:32:43
553,132.0,2020-12-24,15:32:52
554,133.0,2020-12-24,15:32:53
555,141.0,2020-12-24,15:33:01
556,143.0,2020-12-24,15:33:04
557,145.0,2020-12-24,15:33:12
558,147.0,2020-12-24,15:33:17
559,148.0,2020-12-24,15:33:21
560,148.0,2020-12-24,15:33:24
561,150.0,2020-12-24,15:33:31
562,151.0,2020-12-24,15:33:33
563,152.0,2020-12-24,15:33:40
564,154.0,2020-12-24,15:33:44
565,156.0,2020-12-24,15:33:48
566,158.0,2020-12-24,15:33:53
567,158.0,2020-12-24,15:34:02
568,160.0,2020-12-24,15:34:05
569,161.0,2020-12-24,15:34:11
570,161.0,2020-12-24,15:34:16
571,162.0,2020-12-24,15:34:22
572,162.0,2020-12-24,15:34:26
573,164.0,2020-12-24,15:34:30
574,164.0,2020-12-24,15:34:35
575,164.0,2020-12-24,15:34:40
576,165.0,2020-12-24,15:34:46
577,165.0,2020-12-24,15:34:52
578,166.0,2020-12-24,15:34:57
579,166.0,2020-12-24,15:34:59
580,168.0,2020-12-24,15:35:06
581,168.0,2020-12-24,15:35:12
582,169.0,2020-12-24,15:35:14
583,169.0,2020-12-24,15:35:19
584,169.0,2020-12-24,15:35:23
585,168.0,2020-12-24,15:35:32
586,167.0,2020-12-24,15:35:34
587,166.0,2020-12-24,15:35:42
588,166.0,2020-12-24,15:35:47
589,167.0,2020-12-24,15:35:51
590,167.0,2020-12-24,15:35:53
591,166.0,2020-12-24,15:35:59
592,166.0,2020-12-24,15:36:04
593,166.0,2020-12-24,15:36:08
594,167.0,2020-12-24,15:36:13
595,165.0,2020-12-24,15:36:22
596,166.0,2020-12-24,15:36:27
597,166.0,2020-12-24,15:36:32
598,166.0,2020-12-24,15:36:37
599,166.0,2020-12-24,15:36:40
600,166.0,2020-12-24,15:36:43
601,167.0,2020-12-24,15:36:48
602,166.0,2020-12-24,15:36:54
603,165.0,2020-12-24,15:36:59
604,165.0,2020-12-24,15:37:05
605,165.0,2020-12-24,15:37:11
606,165.0,2020-12-24,15:37:14
607,165.0,2020-12-24,15:37:20
608,165.0,2020-12-24,15:37:27
609,166.0,2020-12-24,15:37:28
610,167.0,2020-12-24,15:37:34
611,169.0,2020-12-24,15:37:42
612,169.0,2020-12-24,15:37:43
613,169.0,2020-12-24,15:37:52
614,169.0,2020-12-24,15:37:56
615,168.0,2020-12-24,15:38:01
616,168.0,2020-12-24,15:38:03
