,value,data,startTime
120,80.0,2021-03-07,18:52:11
121,81.0,2021-03-07,18:52:14
122,82.0,2021-03-07,18:52:19
123,84.0,2021-03-07,18:52:26
124,86.0,2021-03-07,18:52:30
125,86.0,2021-03-07,18:52:35
126,123.0,2021-03-07,18:53:48
127,120.0,2021-03-07,18:53:51
128,119.0,2021-03-07,18:53:56
129,119.0,2021-03-07,18:54:00
130,121.0,2021-03-07,18:54:08
131,121.0,2021-03-07,18:54:09
132,123.0,2021-03-07,18:54:14
133,122.0,2021-03-07,18:54:20
134,122.0,2021-03-07,18:54:27
135,122.0,2021-03-07,18:54:29
136,122.0,2021-03-07,18:54:37
137,121.0,2021-03-07,18:54:43
138,121.0,2021-03-07,18:54:48
139,121.0,2021-03-07,18:54:49
140,120.0,2021-03-07,18:54:58
141,120.0,2021-03-07,18:54:59
142,121.0,2021-03-07,18:55:04
143,119.0,2021-03-07,18:55:13
144,120.0,2021-03-07,18:55:18
145,121.0,2021-03-07,18:55:23
146,122.0,2021-03-07,18:55:27
147,121.0,2021-03-07,18:55:33
148,122.0,2021-03-07,18:55:38
149,122.0,2021-03-07,18:55:41
150,121.0,2021-03-07,18:55:47
151,119.0,2021-03-07,18:55:53
152,119.0,2021-03-07,18:55:57
153,120.0,2021-03-07,18:56:03
154,120.0,2021-03-07,18:56:04
155,123.0,2021-03-07,18:56:09
156,123.0,2021-03-07,18:56:18
157,123.0,2021-03-07,18:56:19
158,122.0,2021-03-07,18:56:28
159,122.0,2021-03-07,18:56:33
160,123.0,2021-03-07,18:56:38
161,126.0,2021-03-07,18:56:42
162,126.0,2021-03-07,18:56:45
163,125.0,2021-03-07,18:56:49
164,125.0,2021-03-07,18:56:58
165,126.0,2021-03-07,18:57:03
166,126.0,2021-03-07,18:57:04
167,129.0,2021-03-07,18:57:11
168,132.0,2021-03-07,18:57:18
169,132.0,2021-03-07,18:57:21
170,134.0,2021-03-07,18:57:27
171,135.0,2021-03-07,18:57:32
172,135.0,2021-03-07,18:57:36
173,136.0,2021-03-07,18:57:41
174,135.0,2021-03-07,18:57:46
175,134.0,2021-03-07,18:57:49
176,135.0,2021-03-07,18:57:58
177,137.0,2021-03-07,18:58:02
178,137.0,2021-03-07,18:58:08
179,139.0,2021-03-07,18:58:13
180,139.0,2021-03-07,18:58:16
181,139.0,2021-03-07,18:58:19
182,140.0,2021-03-07,18:58:27
183,141.0,2021-03-07,18:58:31
184,140.0,2021-03-07,18:58:38
185,139.0,2021-03-07,18:58:39
186,140.0,2021-03-07,18:58:46
187,140.0,2021-03-07,18:58:50
188,141.0,2021-03-07,18:58:54
189,142.0,2021-03-07,18:59:03
190,142.0,2021-03-07,18:59:07
191,142.0,2021-03-07,18:59:11
192,143.0,2021-03-07,18:59:17
193,143.0,2021-03-07,18:59:19
194,142.0,2021-03-07,18:59:28
195,145.0,2021-03-07,18:59:33
196,145.0,2021-03-07,18:59:34
197,145.0,2021-03-07,18:59:39
198,145.0,2021-03-07,18:59:45
199,142.0,2021-03-07,18:59:52
200,142.0,2021-03-07,18:59:56
201,143.0,2021-03-07,19:00:02
202,143.0,2021-03-07,19:00:06
203,141.0,2021-03-07,19:00:13
204,140.0,2021-03-07,19:00:18
205,140.0,2021-03-07,19:00:19
206,139.0,2021-03-07,19:00:24
207,139.0,2021-03-07,19:00:33
208,138.0,2021-03-07,19:00:35
209,137.0,2021-03-07,19:00:43
210,138.0,2021-03-07,19:00:48
211,137.0,2021-03-07,19:00:53
212,136.0,2021-03-07,19:00:56
213,135.0,2021-03-07,19:01:03
214,135.0,2021-03-07,19:01:06
215,136.0,2021-03-07,19:01:09
216,137.0,2021-03-07,19:01:18
217,137.0,2021-03-07,19:01:22
218,138.0,2021-03-07,19:01:26
219,139.0,2021-03-07,19:01:32
220,140.0,2021-03-07,19:01:34
221,142.0,2021-03-07,19:01:41
222,141.0,2021-03-07,19:01:48
223,141.0,2021-03-07,19:01:53
224,142.0,2021-03-07,19:01:58
225,141.0,2021-03-07,19:02:00
226,140.0,2021-03-07,19:02:05
227,143.0,2021-03-07,19:02:13
228,143.0,2021-03-07,19:02:15
229,140.0,2021-03-07,19:02:22
230,140.0,2021-03-07,19:02:28
231,140.0,2021-03-07,19:02:33
232,140.0,2021-03-07,19:02:36
233,140.0,2021-03-07,19:02:42
234,141.0,2021-03-07,19:02:48
235,142.0,2021-03-07,19:02:50
236,141.0,2021-03-07,19:02:56
237,141.0,2021-03-07,19:02:59
238,142.0,2021-03-07,19:03:08
239,141.0,2021-03-07,19:03:13
240,142.0,2021-03-07,19:03:14
241,142.0,2021-03-07,19:03:23
242,142.0,2021-03-07,19:03:28
243,142.0,2021-03-07,19:03:29
244,141.0,2021-03-07,19:03:34
245,140.0,2021-03-07,19:03:39
246,141.0,2021-03-07,19:03:47
247,144.0,2021-03-07,19:03:53
248,143.0,2021-03-07,19:03:54
249,142.0,2021-03-07,19:04:00
250,141.0,2021-03-07,19:04:05
251,142.0,2021-03-07,19:04:10
252,142.0,2021-03-07,19:04:14
253,142.0,2021-03-07,19:04:23
254,142.0,2021-03-07,19:04:28
255,142.0,2021-03-07,19:04:32
256,141.0,2021-03-07,19:04:35
257,143.0,2021-03-07,19:04:43
258,144.0,2021-03-07,19:04:47
259,145.0,2021-03-07,19:04:53
260,145.0,2021-03-07,19:04:54
261,144.0,2021-03-07,19:05:03
262,144.0,2021-03-07,19:05:05
263,144.0,2021-03-07,19:05:11
264,144.0,2021-03-07,19:05:16
265,144.0,2021-03-07,19:05:20
266,145.0,2021-03-07,19:05:25
267,145.0,2021-03-07,19:05:33
268,145.0,2021-03-07,19:05:38
269,145.0,2021-03-07,19:05:40
270,146.0,2021-03-07,19:05:46
271,144.0,2021-03-07,19:05:52
272,144.0,2021-03-07,19:05:55
273,143.0,2021-03-07,19:06:01
274,143.0,2021-03-07,19:06:08
275,143.0,2021-03-07,19:06:09
276,144.0,2021-03-07,19:06:14
277,145.0,2021-03-07,19:06:21
278,145.0,2021-03-07,19:06:27
279,144.0,2021-03-07,19:06:31
280,144.0,2021-03-07,19:06:36
281,143.0,2021-03-07,19:06:41
282,143.0,2021-03-07,19:06:46
283,143.0,2021-03-07,19:06:49
284,142.0,2021-03-07,19:06:54
285,142.0,2021-03-07,19:07:00
286,140.0,2021-03-07,19:07:08
287,139.0,2021-03-07,19:07:13
288,138.0,2021-03-07,19:07:17
289,138.0,2021-03-07,19:07:23
290,138.0,2021-03-07,19:07:26
291,138.0,2021-03-07,19:07:31
292,142.0,2021-03-07,19:07:38
293,143.0,2021-03-07,19:07:39
294,140.0,2021-03-07,19:07:48
295,140.0,2021-03-07,19:07:49
296,140.0,2021-03-07,19:07:56
297,139.0,2021-03-07,19:08:00
298,140.0,2021-03-07,19:08:06
299,141.0,2021-03-07,19:08:09
300,140.0,2021-03-07,19:08:16
301,142.0,2021-03-07,19:08:23
302,143.0,2021-03-07,19:08:28
303,142.0,2021-03-07,19:08:29
304,144.0,2021-03-07,19:08:37
305,145.0,2021-03-07,19:08:39
306,145.0,2021-03-07,19:08:46
307,146.0,2021-03-07,19:08:49
308,148.0,2021-03-07,19:08:54
309,149.0,2021-03-07,19:09:01
310,149.0,2021-03-07,19:09:04
311,149.0,2021-03-07,19:09:12
312,150.0,2021-03-07,19:09:18
313,150.0,2021-03-07,19:09:19
314,153.0,2021-03-07,19:09:27
315,154.0,2021-03-07,19:09:33
316,155.0,2021-03-07,19:09:35
317,155.0,2021-03-07,19:09:43
318,154.0,2021-03-07,19:09:45
319,153.0,2021-03-07,19:09:49
320,154.0,2021-03-07,19:09:54
321,154.0,2021-03-07,19:09:59
322,152.0,2021-03-07,19:10:08
323,152.0,2021-03-07,19:10:11
324,150.0,2021-03-07,19:10:18
325,150.0,2021-03-07,19:10:21
326,149.0,2021-03-07,19:10:25
327,149.0,2021-03-07,19:10:33
328,148.0,2021-03-07,19:10:34
329,148.0,2021-03-07,19:10:41
330,148.0,2021-03-07,19:10:45
331,147.0,2021-03-07,19:10:52
332,146.0,2021-03-07,19:10:57
333,146.0,2021-03-07,19:11:02
334,145.0,2021-03-07,19:11:07
335,145.0,2021-03-07,19:11:09
336,144.0,2021-03-07,19:11:18
337,144.0,2021-03-07,19:11:19
338,141.0,2021-03-07,19:11:26
339,142.0,2021-03-07,19:11:33
340,143.0,2021-03-07,19:11:38
341,142.0,2021-03-07,19:11:39
342,140.0,2021-03-07,19:11:48
343,141.0,2021-03-07,19:11:51
344,143.0,2021-03-07,19:11:57
345,142.0,2021-03-07,19:12:03
346,141.0,2021-03-07,19:12:04
347,142.0,2021-03-07,19:12:11
348,141.0,2021-03-07,19:12:16
349,141.0,2021-03-07,19:12:19
350,139.0,2021-03-07,19:12:25
351,138.0,2021-03-07,19:12:29
352,138.0,2021-03-07,19:12:37
353,139.0,2021-03-07,19:12:39
354,140.0,2021-03-07,19:12:46
355,141.0,2021-03-07,19:12:52
356,142.0,2021-03-07,19:12:58
357,141.0,2021-03-07,19:12:59
358,142.0,2021-03-07,19:13:08
359,143.0,2021-03-07,19:13:12
360,144.0,2021-03-07,19:13:17
361,145.0,2021-03-07,19:13:19
362,145.0,2021-03-07,19:13:26
363,145.0,2021-03-07,19:13:33
364,146.0,2021-03-07,19:13:34
365,147.0,2021-03-07,19:13:40
366,146.0,2021-03-07,19:13:44
367,147.0,2021-03-07,19:13:53
368,147.0,2021-03-07,19:13:54
369,149.0,2021-03-07,19:14:00
370,149.0,2021-03-07,19:14:06
371,149.0,2021-03-07,19:14:11
372,149.0,2021-03-07,19:14:18
373,151.0,2021-03-07,19:14:22
374,151.0,2021-03-07,19:14:27
375,149.0,2021-03-07,19:14:32
376,148.0,2021-03-07,19:14:36
377,147.0,2021-03-07,19:14:39
378,146.0,2021-03-07,19:14:46
379,147.0,2021-03-07,19:14:53
380,148.0,2021-03-07,19:14:56
381,147.0,2021-03-07,19:15:00
382,148.0,2021-03-07,19:15:08
383,149.0,2021-03-07,19:15:09
384,149.0,2021-03-07,19:15:15
385,149.0,2021-03-07,19:15:20
386,148.0,2021-03-07,19:15:26
387,148.0,2021-03-07,19:15:30
388,148.0,2021-03-07,19:15:34
389,148.0,2021-03-07,19:15:42
390,148.0,2021-03-07,19:15:44
391,148.0,2021-03-07,19:15:50
392,148.0,2021-03-07,19:15:55
393,150.0,2021-03-07,19:16:03
394,149.0,2021-03-07,19:16:06
395,149.0,2021-03-07,19:16:10
396,151.0,2021-03-07,19:16:17
397,150.0,2021-03-07,19:16:21
398,151.0,2021-03-07,19:16:28
399,151.0,2021-03-07,19:16:30
400,151.0,2021-03-07,19:16:37
401,151.0,2021-03-07,19:16:39
402,151.0,2021-03-07,19:16:48
403,150.0,2021-03-07,19:16:50
404,149.0,2021-03-07,19:16:55
405,149.0,2021-03-07,19:16:59
406,150.0,2021-03-07,19:17:08
407,149.0,2021-03-07,19:17:12
408,151.0,2021-03-07,19:17:16
409,151.0,2021-03-07,19:17:20
410,151.0,2021-03-07,19:17:27
411,151.0,2021-03-07,19:17:31
412,151.0,2021-03-07,19:17:37
413,152.0,2021-03-07,19:17:39
414,153.0,2021-03-07,19:17:45
415,153.0,2021-03-07,19:17:53
416,153.0,2021-03-07,19:17:58
417,153.0,2021-03-07,19:17:59
418,154.0,2021-03-07,19:18:08
419,154.0,2021-03-07,19:18:10
420,153.0,2021-03-07,19:18:17
421,154.0,2021-03-07,19:18:19
422,154.0,2021-03-07,19:18:24
423,153.0,2021-03-07,19:18:33
424,154.0,2021-03-07,19:18:37
425,153.0,2021-03-07,19:18:43
426,154.0,2021-03-07,19:18:44
427,154.0,2021-03-07,19:18:51
428,154.0,2021-03-07,19:18:56
429,154.0,2021-03-07,19:19:02
430,153.0,2021-03-07,19:19:04
431,154.0,2021-03-07,19:19:13
432,154.0,2021-03-07,19:19:14
433,153.0,2021-03-07,19:19:23
434,153.0,2021-03-07,19:19:25
435,151.0,2021-03-07,19:19:33
436,151.0,2021-03-07,19:19:38
437,151.0,2021-03-07,19:19:42
438,150.0,2021-03-07,19:19:45
439,150.0,2021-03-07,19:19:53
440,151.0,2021-03-07,19:19:54
441,151.0,2021-03-07,19:19:59
442,152.0,2021-03-07,19:20:08
443,152.0,2021-03-07,19:20:12
444,153.0,2021-03-07,19:20:17
445,154.0,2021-03-07,19:20:20
446,157.0,2021-03-07,19:20:28
447,157.0,2021-03-07,19:20:31
448,156.0,2021-03-07,19:20:38
449,157.0,2021-03-07,19:20:39
450,156.0,2021-03-07,19:20:44
451,155.0,2021-03-07,19:20:53
452,154.0,2021-03-07,19:20:57
453,152.0,2021-03-07,19:21:02
454,153.0,2021-03-07,19:21:08
455,153.0,2021-03-07,19:21:10
456,152.0,2021-03-07,19:21:18
457,152.0,2021-03-07,19:21:22
458,152.0,2021-03-07,19:21:24
459,151.0,2021-03-07,19:21:32
460,152.0,2021-03-07,19:21:38
461,152.0,2021-03-07,19:21:41
462,151.0,2021-03-07,19:21:46
463,151.0,2021-03-07,19:21:53
464,151.0,2021-03-07,19:21:54
465,151.0,2021-03-07,19:21:59
466,151.0,2021-03-07,19:22:07
467,151.0,2021-03-07,19:22:09
468,150.0,2021-03-07,19:22:15
469,150.0,2021-03-07,19:22:21
470,150.0,2021-03-07,19:22:27
471,148.0,2021-03-07,19:22:31
472,148.0,2021-03-07,19:22:37
473,150.0,2021-03-07,19:22:42
474,149.0,2021-03-07,19:22:44
475,150.0,2021-03-07,19:22:49
476,152.0,2021-03-07,19:22:58
477,151.0,2021-03-07,19:23:00
478,152.0,2021-03-07,19:23:04
479,152.0,2021-03-07,19:23:13
480,152.0,2021-03-07,19:23:15
481,153.0,2021-03-07,19:23:21
482,153.0,2021-03-07,19:23:26
483,155.0,2021-03-07,19:23:32
484,156.0,2021-03-07,19:23:36
485,155.0,2021-03-07,19:23:39
486,155.0,2021-03-07,19:23:44
487,157.0,2021-03-07,19:23:53
488,157.0,2021-03-07,19:23:55
489,156.0,2021-03-07,19:24:00
490,155.0,2021-03-07,19:24:07
491,154.0,2021-03-07,19:24:09
492,156.0,2021-03-07,19:24:18
493,155.0,2021-03-07,19:24:20
494,153.0,2021-03-07,19:24:26
495,153.0,2021-03-07,19:24:31
496,152.0,2021-03-07,19:24:34
497,154.0,2021-03-07,19:24:41
498,152.0,2021-03-07,19:24:48
499,152.0,2021-03-07,19:24:52
500,151.0,2021-03-07,19:24:56
501,150.0,2021-03-07,19:25:03
502,150.0,2021-03-07,19:25:04
503,151.0,2021-03-07,19:25:11
504,151.0,2021-03-07,19:25:17
505,151.0,2021-03-07,19:25:22
506,151.0,2021-03-07,19:25:25
507,150.0,2021-03-07,19:25:31
508,150.0,2021-03-07,19:25:38
509,150.0,2021-03-07,19:25:40
510,152.0,2021-03-07,19:25:48
511,152.0,2021-03-07,19:25:50
512,152.0,2021-03-07,19:25:54
513,155.0,2021-03-07,19:26:02
514,156.0,2021-03-07,19:26:06
515,156.0,2021-03-07,19:26:11
516,157.0,2021-03-07,19:26:14
517,158.0,2021-03-07,19:26:21
518,159.0,2021-03-07,19:26:24
519,155.0,2021-03-07,19:26:33
520,155.0,2021-03-07,19:26:38
521,156.0,2021-03-07,19:26:43
522,155.0,2021-03-07,19:26:44
523,157.0,2021-03-07,19:26:53
524,157.0,2021-03-07,19:26:57
525,158.0,2021-03-07,19:26:59
526,157.0,2021-03-07,19:27:08
527,158.0,2021-03-07,19:27:13
528,159.0,2021-03-07,19:27:15
529,159.0,2021-03-07,19:27:20
530,160.0,2021-03-07,19:27:25
531,160.0,2021-03-07,19:27:29
532,160.0,2021-03-07,19:27:38
533,161.0,2021-03-07,19:27:41
534,161.0,2021-03-07,19:27:44
535,160.0,2021-03-07,19:27:53
536,159.0,2021-03-07,19:27:58
537,159.0,2021-03-07,19:28:03
538,160.0,2021-03-07,19:28:08
539,160.0,2021-03-07,19:28:09
540,161.0,2021-03-07,19:28:16
541,160.0,2021-03-07,19:28:22
542,160.0,2021-03-07,19:28:28
543,159.0,2021-03-07,19:28:30
544,160.0,2021-03-07,19:28:34
545,160.0,2021-03-07,19:28:40
546,159.0,2021-03-07,19:28:48
547,158.0,2021-03-07,19:28:52
548,158.0,2021-03-07,19:28:56
549,158.0,2021-03-07,19:29:00
550,158.0,2021-03-07,19:29:06
551,158.0,2021-03-07,19:29:11
552,158.0,2021-03-07,19:29:15
553,158.0,2021-03-07,19:29:23
554,158.0,2021-03-07,19:29:25
555,159.0,2021-03-07,19:29:29
556,159.0,2021-03-07,19:29:34
557,160.0,2021-03-07,19:29:39
558,159.0,2021-03-07,19:29:46
559,160.0,2021-03-07,19:29:52
560,163.0,2021-03-07,19:29:58
561,163.0,2021-03-07,19:29:59
562,163.0,2021-03-07,19:30:04
563,165.0,2021-03-07,19:30:10
564,167.0,2021-03-07,19:30:16
565,167.0,2021-03-07,19:30:22
566,167.0,2021-03-07,19:30:28
567,167.0,2021-03-07,19:30:32
568,166.0,2021-03-07,19:30:35
569,167.0,2021-03-07,19:30:43
570,166.0,2021-03-07,19:30:46
571,166.0,2021-03-07,19:30:49
572,164.0,2021-03-07,19:30:58
573,164.0,2021-03-07,19:30:59
574,163.0,2021-03-07,19:31:05
575,162.0,2021-03-07,19:31:10
576,162.0,2021-03-07,19:31:14
577,160.0,2021-03-07,19:31:22
578,160.0,2021-03-07,19:31:24
579,159.0,2021-03-07,19:31:29
580,159.0,2021-03-07,19:31:34
581,159.0,2021-03-07,19:31:43
582,158.0,2021-03-07,19:31:44
583,156.0,2021-03-07,19:31:53
584,157.0,2021-03-07,19:31:56
585,157.0,2021-03-07,19:32:00
586,158.0,2021-03-07,19:32:04
587,158.0,2021-03-07,19:32:11
588,158.0,2021-03-07,19:32:17
589,159.0,2021-03-07,19:32:21
590,158.0,2021-03-07,19:32:25
591,156.0,2021-03-07,19:32:29
592,155.0,2021-03-07,19:32:35
593,156.0,2021-03-07,19:32:41
594,156.0,2021-03-07,19:32:44
595,151.0,2021-03-07,19:32:53
596,151.0,2021-03-07,19:32:55
597,150.0,2021-03-07,19:33:03
598,150.0,2021-03-07,19:33:06
599,150.0,2021-03-07,19:33:12
600,149.0,2021-03-07,19:33:17
601,151.0,2021-03-07,19:33:22
602,151.0,2021-03-07,19:33:24
603,150.0,2021-03-07,19:33:30
604,151.0,2021-03-07,19:33:38
605,151.0,2021-03-07,19:33:41
606,153.0,2021-03-07,19:33:47
607,153.0,2021-03-07,19:33:52
608,152.0,2021-03-07,19:33:57
609,154.0,2021-03-07,19:34:02
610,155.0,2021-03-07,19:34:08
611,156.0,2021-03-07,19:34:10
612,158.0,2021-03-07,19:34:18
613,157.0,2021-03-07,19:34:20
614,158.0,2021-03-07,19:34:24
615,160.0,2021-03-07,19:34:31
616,160.0,2021-03-07,19:34:38
617,160.0,2021-03-07,19:34:40
618,161.0,2021-03-07,19:34:48
619,161.0,2021-03-07,19:34:50
620,161.0,2021-03-07,19:34:57
621,161.0,2021-03-07,19:35:02
622,160.0,2021-03-07,19:35:08
623,161.0,2021-03-07,19:35:09
624,159.0,2021-03-07,19:35:18
625,159.0,2021-03-07,19:35:19
626,161.0,2021-03-07,19:35:24
627,162.0,2021-03-07,19:35:32
628,162.0,2021-03-07,19:35:37
629,163.0,2021-03-07,19:35:40
630,162.0,2021-03-07,19:35:44
631,162.0,2021-03-07,19:35:52
632,163.0,2021-03-07,19:35:54
633,160.0,2021-03-07,19:36:00
634,160.0,2021-03-07,19:36:08
635,159.0,2021-03-07,19:36:10
636,158.0,2021-03-07,19:36:18
637,161.0,2021-03-07,19:36:23
638,160.0,2021-03-07,19:36:25
639,160.0,2021-03-07,19:36:29
640,161.0,2021-03-07,19:36:37
641,161.0,2021-03-07,19:36:43
642,161.0,2021-03-07,19:36:47
643,162.0,2021-03-07,19:36:51
644,162.0,2021-03-07,19:36:57
645,163.0,2021-03-07,19:37:02
646,164.0,2021-03-07,19:37:06
647,164.0,2021-03-07,19:37:10
648,163.0,2021-03-07,19:37:14
649,164.0,2021-03-07,19:37:22
650,165.0,2021-03-07,19:37:25
651,166.0,2021-03-07,19:37:33
652,167.0,2021-03-07,19:37:34
653,168.0,2021-03-07,19:37:43
654,168.0,2021-03-07,19:37:44
655,168.0,2021-03-07,19:37:52
656,168.0,2021-03-07,19:37:54
657,168.0,2021-03-07,19:38:01
658,167.0,2021-03-07,19:38:05
659,166.0,2021-03-07,19:38:11
660,163.0,2021-03-07,19:38:18
661,163.0,2021-03-07,19:38:19
662,164.0,2021-03-07,19:38:24
663,165.0,2021-03-07,19:38:31
664,166.0,2021-03-07,19:38:36
665,167.0,2021-03-07,19:38:42
666,167.0,2021-03-07,19:38:46
667,166.0,2021-03-07,19:38:52
668,167.0,2021-03-07,19:38:56
669,167.0,2021-03-07,19:39:02
670,167.0,2021-03-07,19:39:04
671,166.0,2021-03-07,19:39:12
672,167.0,2021-03-07,19:39:16
673,169.0,2021-03-07,19:39:22
674,169.0,2021-03-07,19:39:25
675,171.0,2021-03-07,19:39:32
676,172.0,2021-03-07,19:39:35
677,172.0,2021-03-07,19:39:43
678,171.0,2021-03-07,19:39:47
679,171.0,2021-03-07,19:39:52
680,171.0,2021-03-07,19:39:56
681,171.0,2021-03-07,19:40:03
682,171.0,2021-03-07,19:40:05
683,171.0,2021-03-07,19:40:13
684,172.0,2021-03-07,19:40:18
685,171.0,2021-03-07,19:40:19
686,169.0,2021-03-07,19:40:27
687,169.0,2021-03-07,19:40:31
688,168.0,2021-03-07,19:40:34
689,167.0,2021-03-07,19:40:42
690,166.0,2021-03-07,19:40:48
691,166.0,2021-03-07,19:40:49
692,166.0,2021-03-07,19:40:56
693,165.0,2021-03-07,19:41:01
694,164.0,2021-03-07,19:41:04
695,162.0,2021-03-07,19:41:10
696,161.0,2021-03-07,19:41:18
697,162.0,2021-03-07,19:41:19
698,160.0,2021-03-07,19:41:27
699,159.0,2021-03-07,19:41:29
700,162.0,2021-03-07,19:41:38
701,161.0,2021-03-07,19:41:42
702,161.0,2021-03-07,19:41:44
703,159.0,2021-03-07,19:41:50
704,160.0,2021-03-07,19:41:58
705,160.0,2021-03-07,19:42:03
706,159.0,2021-03-07,19:42:04
707,158.0,2021-03-07,19:42:09
708,161.0,2021-03-07,19:42:17
709,162.0,2021-03-07,19:42:21
710,160.0,2021-03-07,19:42:27
711,161.0,2021-03-07,19:42:29
712,161.0,2021-03-07,19:42:37
713,162.0,2021-03-07,19:42:43
714,161.0,2021-03-07,19:42:44
715,164.0,2021-03-07,19:42:53
716,164.0,2021-03-07,19:42:55
717,165.0,2021-03-07,19:43:01
718,164.0,2021-03-07,19:43:05
719,164.0,2021-03-07,19:43:09
720,164.0,2021-03-07,19:43:16
721,163.0,2021-03-07,19:43:19
722,162.0,2021-03-07,19:43:28
723,163.0,2021-03-07,19:43:31
724,163.0,2021-03-07,19:43:34
725,160.0,2021-03-07,19:43:39
726,161.0,2021-03-07,19:43:45
727,162.0,2021-03-07,19:43:53
728,163.0,2021-03-07,19:43:54
729,162.0,2021-03-07,19:44:01
730,162.0,2021-03-07,19:44:05
731,163.0,2021-03-07,19:44:13
732,164.0,2021-03-07,19:44:14
733,163.0,2021-03-07,19:44:21
734,164.0,2021-03-07,19:44:27
