,value,data,startTime
115,162.0,2021-05-19,18:45:05
116,162.0,2021-05-19,18:45:09
117,166.0,2021-05-19,18:45:17
118,168.0,2021-05-19,18:45:23
119,168.0,2021-05-19,18:45:28
120,167.0,2021-05-19,18:45:32
121,167.0,2021-05-19,18:45:37
122,166.0,2021-05-19,18:45:39
123,166.0,2021-05-19,18:45:44
124,167.0,2021-05-19,18:45:49
125,165.0,2021-05-19,18:45:54
126,164.0,2021-05-19,18:46:02
127,163.0,2021-05-19,18:46:04
128,164.0,2021-05-19,18:46:09
129,162.0,2021-05-19,18:46:29
130,162.0,2021-05-19,18:46:30
131,162.0,2021-05-19,18:46:39
132,160.0,2021-05-19,18:46:42
133,158.0,2021-05-19,18:46:49
134,156.0,2021-05-19,18:46:52
135,154.0,2021-05-19,18:46:56
136,156.0,2021-05-19,18:47:04
137,156.0,2021-05-19,18:47:06
138,157.0,2021-05-19,18:47:10
139,155.0,2021-05-19,18:47:19
140,155.0,2021-05-19,18:47:20
141,156.0,2021-05-19,18:47:28
142,155.0,2021-05-19,18:47:34
143,157.0,2021-05-19,18:47:37
144,158.0,2021-05-19,18:47:40
145,160.0,2021-05-19,18:47:45
146,160.0,2021-05-19,18:47:50
147,164.0,2021-05-19,18:47:58
148,168.0,2021-05-19,18:48:03
149,170.0,2021-05-19,18:48:09
150,170.0,2021-05-19,18:48:13
151,170.0,2021-05-19,18:48:15
152,169.0,2021-05-19,18:48:22
153,169.0,2021-05-19,18:48:28
154,168.0,2021-05-19,18:48:32
155,169.0,2021-05-19,18:48:36
156,170.0,2021-05-19,18:48:42
157,170.0,2021-05-19,18:48:47
158,171.0,2021-05-19,18:48:50
159,171.0,2021-05-19,18:48:55
160,170.0,2021-05-19,18:49:01
161,168.0,2021-05-19,18:49:08
162,169.0,2021-05-19,18:49:12
163,168.0,2021-05-19,18:49:15
164,166.0,2021-05-19,18:49:24
165,166.0,2021-05-19,18:49:25
166,165.0,2021-05-19,18:49:34
167,166.0,2021-05-19,18:49:35
168,164.0,2021-05-19,18:49:40
169,166.0,2021-05-19,18:49:49
170,164.0,2021-05-19,18:49:51
171,160.0,2021-05-19,18:49:59
172,159.0,2021-05-19,18:50:02
173,159.0,2021-05-19,18:50:08
174,157.0,2021-05-19,18:50:13
175,156.0,2021-05-19,18:50:17
176,158.0,2021-05-19,18:50:20
177,160.0,2021-05-19,18:50:26
178,161.0,2021-05-19,18:50:34
179,161.0,2021-05-19,18:50:35
180,160.0,2021-05-19,18:50:40
181,159.0,2021-05-19,18:50:49
182,159.0,2021-05-19,18:50:53
183,159.0,2021-05-19,18:50:57
184,159.0,2021-05-19,18:51:00
185,159.0,2021-05-19,18:51:08
186,159.0,2021-05-19,18:51:10
187,158.0,2021-05-19,18:51:16
188,157.0,2021-05-19,18:51:20
189,158.0,2021-05-19,18:51:29
190,159.0,2021-05-19,18:51:34
191,160.0,2021-05-19,18:51:38
192,160.0,2021-05-19,18:51:44
193,161.0,2021-05-19,18:51:48
194,161.0,2021-05-19,18:51:50
195,161.0,2021-05-19,18:51:55
196,160.0,2021-05-19,18:52:04
197,160.0,2021-05-19,18:52:08
198,160.0,2021-05-19,18:52:10
199,159.0,2021-05-19,18:52:18
200,159.0,2021-05-19,18:52:21
201,159.0,2021-05-19,18:52:28
202,159.0,2021-05-19,18:52:33
203,159.0,2021-05-19,18:52:37
204,158.0,2021-05-19,18:52:40
205,159.0,2021-05-19,18:52:49
206,159.0,2021-05-19,18:52:50
207,160.0,2021-05-19,18:52:55
208,164.0,2021-05-19,18:53:04
209,163.0,2021-05-19,18:53:05
210,165.0,2021-05-19,18:53:14
211,166.0,2021-05-19,18:53:19
212,167.0,2021-05-19,18:53:24
213,167.0,2021-05-19,18:53:25
214,166.0,2021-05-19,18:53:31
215,163.0,2021-05-19,18:53:35
216,166.0,2021-05-19,18:53:44
217,166.0,2021-05-19,18:53:45
218,165.0,2021-05-19,18:53:54
219,166.0,2021-05-19,18:53:57
220,165.0,2021-05-19,18:54:04
221,165.0,2021-05-19,18:54:05
222,164.0,2021-05-19,18:54:14
223,164.0,2021-05-19,18:54:15
224,164.0,2021-05-19,18:54:21
225,165.0,2021-05-19,18:54:29
226,164.0,2021-05-19,18:54:30
227,164.0,2021-05-19,18:54:39
228,164.0,2021-05-19,18:54:42
229,164.0,2021-05-19,18:54:47
230,163.0,2021-05-19,18:54:52
231,165.0,2021-05-19,18:54:58
232,165.0,2021-05-19,18:55:00
233,167.0,2021-05-19,18:55:09
234,167.0,2021-05-19,18:55:14
235,167.0,2021-05-19,18:55:15
236,168.0,2021-05-19,18:55:22
237,168.0,2021-05-19,18:55:28
238,167.0,2021-05-19,18:55:32
239,167.0,2021-05-19,18:55:36
240,166.0,2021-05-19,18:55:40
241,165.0,2021-05-19,18:55:49
242,165.0,2021-05-19,18:55:54
243,165.0,2021-05-19,18:55:58
244,165.0,2021-05-19,18:56:04
245,164.0,2021-05-19,18:56:05
246,166.0,2021-05-19,18:56:12
247,166.0,2021-05-19,18:56:15
248,167.0,2021-05-19,18:56:24
249,167.0,2021-05-19,18:56:28
250,167.0,2021-05-19,18:56:31
251,167.0,2021-05-19,18:56:38
252,167.0,2021-05-19,18:56:42
253,166.0,2021-05-19,18:56:49
254,167.0,2021-05-19,18:56:50
255,167.0,2021-05-19,18:56:56
256,167.0,2021-05-19,18:57:03
257,167.0,2021-05-19,18:57:06
258,167.0,2021-05-19,18:57:10
259,167.0,2021-05-19,18:57:16
260,167.0,2021-05-19,18:57:24
261,168.0,2021-05-19,18:57:27
262,167.0,2021-05-19,18:57:32
263,165.0,2021-05-19,18:57:37
264,166.0,2021-05-19,18:57:44
265,166.0,2021-05-19,18:57:49
266,166.0,2021-05-19,18:57:52
267,165.0,2021-05-19,18:57:57
268,163.0,2021-05-19,18:58:02
269,163.0,2021-05-19,18:58:06
270,164.0,2021-05-19,18:58:14
271,165.0,2021-05-19,18:58:15
272,167.0,2021-05-19,18:58:24
273,168.0,2021-05-19,18:58:29
274,169.0,2021-05-19,18:58:33
275,169.0,2021-05-19,18:58:35
276,170.0,2021-05-19,18:58:41
277,170.0,2021-05-19,18:58:49
278,170.0,2021-05-19,18:58:51
279,170.0,2021-05-19,18:58:55
280,170.0,2021-05-19,18:59:03
281,171.0,2021-05-19,18:59:09
282,171.0,2021-05-19,18:59:14
283,172.0,2021-05-19,18:59:15
284,172.0,2021-05-19,18:59:23
285,173.0,2021-05-19,18:59:27
286,176.0,2021-05-19,18:59:35
287,176.0,2021-05-19,18:59:44
288,176.0,2021-05-19,18:59:45
289,176.0,2021-05-19,18:59:53
290,176.0,2021-05-19,18:59:57
291,177.0,2021-05-19,19:00:04
292,176.0,2021-05-19,19:00:08
293,176.0,2021-05-19,19:00:12
294,176.0,2021-05-19,19:00:19
295,176.0,2021-05-19,19:00:24
296,176.0,2021-05-19,19:00:29
297,175.0,2021-05-19,19:00:31
298,175.0,2021-05-19,19:00:39
299,175.0,2021-05-19,19:00:40
300,175.0,2021-05-19,19:00:49
301,171.0,2021-05-19,19:01:05
302,171.0,2021-05-19,19:01:06
303,169.0,2021-05-19,19:01:15
304,168.0,2021-05-19,19:01:17
305,167.0,2021-05-19,19:01:23
306,166.0,2021-05-19,19:01:29
307,165.0,2021-05-19,19:01:31
308,166.0,2021-05-19,19:01:40
309,166.0,2021-05-19,19:01:43
310,167.0,2021-05-19,19:01:48
311,167.0,2021-05-19,19:01:55
312,167.0,2021-05-19,19:01:56
313,166.0,2021-05-19,19:02:05
314,167.0,2021-05-19,19:02:10
315,167.0,2021-05-19,19:02:11
316,167.0,2021-05-19,19:02:17
317,167.0,2021-05-19,19:02:23
318,168.0,2021-05-19,19:02:28
319,169.0,2021-05-19,19:02:34
320,169.0,2021-05-19,19:02:37
321,169.0,2021-05-19,19:02:42
322,170.0,2021-05-19,19:02:50
323,170.0,2021-05-19,19:02:55
324,170.0,2021-05-19,19:02:58
325,171.0,2021-05-19,19:03:01
326,170.0,2021-05-19,19:03:10
327,171.0,2021-05-19,19:03:14
328,172.0,2021-05-19,19:03:19
329,171.0,2021-05-19,19:03:22
330,171.0,2021-05-19,19:03:30
331,172.0,2021-05-19,19:03:34
332,172.0,2021-05-19,19:03:40
333,173.0,2021-05-19,19:03:41
334,176.0,2021-05-19,19:03:50
335,177.0,2021-05-19,19:03:54
336,178.0,2021-05-19,19:04:00
337,178.0,2021-05-19,19:04:01
338,179.0,2021-05-19,19:04:08
339,179.0,2021-05-19,19:04:15
340,179.0,2021-05-19,19:04:16
341,179.0,2021-05-19,19:04:23
342,178.0,2021-05-19,19:04:30
343,178.0,2021-05-19,19:04:32
344,177.0,2021-05-19,19:04:39
345,177.0,2021-05-19,19:04:42
346,176.0,2021-05-19,19:04:48
347,177.0,2021-05-19,19:04:53
348,178.0,2021-05-19,19:04:58
349,178.0,2021-05-19,19:05:01
350,180.0,2021-05-19,19:05:10
351,180.0,2021-05-19,19:05:12
352,181.0,2021-05-19,19:05:20
353,181.0,2021-05-19,19:05:21
354,179.0,2021-05-19,19:05:29
355,179.0,2021-05-19,19:05:34
356,179.0,2021-05-19,19:05:36
357,179.0,2021-05-19,19:05:42
358,178.0,2021-05-19,19:05:49
359,178.0,2021-05-19,19:05:53
360,177.0,2021-05-19,19:05:58
361,176.0,2021-05-19,19:06:04
362,176.0,2021-05-19,19:06:06
363,176.0,2021-05-19,19:06:12
364,175.0,2021-05-19,19:06:20
365,175.0,2021-05-19,19:06:21
366,174.0,2021-05-19,19:06:27
367,175.0,2021-05-19,19:06:33
368,174.0,2021-05-19,19:06:37
369,174.0,2021-05-19,19:06:42
370,176.0,2021-05-19,19:06:50
371,176.0,2021-05-19,19:06:51
372,174.0,2021-05-19,19:06:56
373,172.0,2021-05-19,19:07:04
374,173.0,2021-05-19,19:07:08
375,175.0,2021-05-19,19:07:14
376,174.0,2021-05-19,19:07:16
377,173.0,2021-05-19,19:07:23
378,173.0,2021-05-19,19:07:26
379,173.0,2021-05-19,19:07:34
380,171.0,2021-05-19,19:07:40
381,171.0,2021-05-19,19:07:42
382,170.0,2021-05-19,19:07:46
383,168.0,2021-05-19,19:07:55
384,167.0,2021-05-19,19:08:00
385,170.0,2021-05-19,19:08:05
386,169.0,2021-05-19,19:08:08
387,169.0,2021-05-19,19:08:12
388,170.0,2021-05-19,19:08:20
389,171.0,2021-05-19,19:08:22
390,171.0,2021-05-19,19:08:30
391,172.0,2021-05-19,19:08:32
392,176.0,2021-05-19,19:08:38
393,178.0,2021-05-19,19:08:45
394,179.0,2021-05-19,19:08:49
395,181.0,2021-05-19,19:08:53
396,181.0,2021-05-19,19:09:00
397,181.0,2021-05-19,19:09:01
398,182.0,2021-05-19,19:09:08
399,182.0,2021-05-19,19:09:12
400,181.0,2021-05-19,19:09:17
401,182.0,2021-05-19,19:09:22
402,182.0,2021-05-19,19:09:26
403,180.0,2021-05-19,19:09:33
404,181.0,2021-05-19,19:09:40
405,181.0,2021-05-19,19:09:45
406,182.0,2021-05-19,19:09:49
407,182.0,2021-05-19,19:09:53
408,183.0,2021-05-19,19:09:57
409,183.0,2021-05-19,19:10:01
410,184.0,2021-05-19,19:10:07
411,183.0,2021-05-19,19:10:13
412,182.0,2021-05-19,19:10:17
413,182.0,2021-05-19,19:10:22
414,182.0,2021-05-19,19:10:27
415,181.0,2021-05-19,19:10:35
416,181.0,2021-05-19,19:10:37
417,181.0,2021-05-19,19:10:45
418,179.0,2021-05-19,19:10:50
419,178.0,2021-05-19,19:10:55
420,178.0,2021-05-19,19:10:59
421,178.0,2021-05-19,19:11:01
422,177.0,2021-05-19,19:11:06
423,176.0,2021-05-19,19:11:11
424,177.0,2021-05-19,19:11:20
425,176.0,2021-05-19,19:11:25
426,175.0,2021-05-19,19:11:27
427,174.0,2021-05-19,19:11:31
428,177.0,2021-05-19,19:11:40
429,177.0,2021-05-19,19:11:45
430,176.0,2021-05-19,19:11:46
431,177.0,2021-05-19,19:11:53
432,177.0,2021-05-19,19:11:57
433,178.0,2021-05-19,19:12:02
434,179.0,2021-05-19,19:12:09
435,178.0,2021-05-19,19:12:15
436,178.0,2021-05-19,19:12:20
437,177.0,2021-05-19,19:12:25
438,177.0,2021-05-19,19:12:28
439,177.0,2021-05-19,19:12:35
440,177.0,2021-05-19,19:12:39
441,176.0,2021-05-19,19:12:44
442,176.0,2021-05-19,19:12:50
443,176.0,2021-05-19,19:12:54
444,176.0,2021-05-19,19:12:58
445,176.0,2021-05-19,19:13:02
446,175.0,2021-05-19,19:13:07
447,176.0,2021-05-19,19:13:14
448,175.0,2021-05-19,19:13:20
449,176.0,2021-05-19,19:13:24
450,176.0,2021-05-19,19:13:28
451,177.0,2021-05-19,19:13:35
452,177.0,2021-05-19,19:13:39
453,176.0,2021-05-19,19:13:42
454,177.0,2021-05-19,19:13:49
455,177.0,2021-05-19,19:13:55
456,178.0,2021-05-19,19:13:59
457,178.0,2021-05-19,19:14:04
458,180.0,2021-05-19,19:14:08
459,179.0,2021-05-19,19:14:15
460,178.0,2021-05-19,19:14:20
461,178.0,2021-05-19,19:14:25
462,178.0,2021-05-19,19:14:28
463,177.0,2021-05-19,19:14:35
464,177.0,2021-05-19,19:14:37
465,177.0,2021-05-19,19:14:44
466,176.0,2021-05-19,19:14:47
467,176.0,2021-05-19,19:14:51
468,177.0,2021-05-19,19:14:59
469,177.0,2021-05-19,19:15:02
470,178.0,2021-05-19,19:15:10
471,178.0,2021-05-19,19:15:12
472,179.0,2021-05-19,19:15:19
473,180.0,2021-05-19,19:15:22
474,180.0,2021-05-19,19:15:26
475,180.0,2021-05-19,19:15:33
476,181.0,2021-05-19,19:15:38
477,181.0,2021-05-19,19:15:45
478,181.0,2021-05-19,19:15:46
479,181.0,2021-05-19,19:15:52
480,181.0,2021-05-19,19:16:00
481,182.0,2021-05-19,19:16:01
482,181.0,2021-05-19,19:16:06
483,181.0,2021-05-19,19:16:12
484,180.0,2021-05-19,19:16:17
485,181.0,2021-05-19,19:16:24
486,181.0,2021-05-19,19:16:28
487,180.0,2021-05-19,19:16:33
488,180.0,2021-05-19,19:16:38
489,179.0,2021-05-19,19:16:44
490,179.0,2021-05-19,19:16:47
491,179.0,2021-05-19,19:16:55
492,179.0,2021-05-19,19:16:59
493,178.0,2021-05-19,19:17:05
494,178.0,2021-05-19,19:17:07
495,178.0,2021-05-19,19:17:12
496,176.0,2021-05-19,19:17:19
497,176.0,2021-05-19,19:17:25
498,176.0,2021-05-19,19:17:26
499,177.0,2021-05-19,19:17:35
500,177.0,2021-05-19,19:17:40
501,178.0,2021-05-19,19:17:45
502,177.0,2021-05-19,19:17:46
503,177.0,2021-05-19,19:17:55
504,177.0,2021-05-19,19:18:00
505,178.0,2021-05-19,19:18:03
506,178.0,2021-05-19,19:18:10
507,178.0,2021-05-19,19:18:12
508,180.0,2021-05-19,19:18:16
509,179.0,2021-05-19,19:18:22
510,180.0,2021-05-19,19:18:29
511,180.0,2021-05-19,19:18:32
512,181.0,2021-05-19,19:18:40
513,181.0,2021-05-19,19:18:43
514,181.0,2021-05-19,19:18:48
515,181.0,2021-05-19,19:18:52
516,180.0,2021-05-19,19:18:59
517,180.0,2021-05-19,19:19:01
518,181.0,2021-05-19,19:19:06
519,182.0,2021-05-19,19:19:14
520,182.0,2021-05-19,19:19:19
521,182.0,2021-05-19,19:19:25
522,182.0,2021-05-19,19:19:28
523,182.0,2021-05-19,19:19:35
524,181.0,2021-05-19,19:19:39
525,181.0,2021-05-19,19:19:41
526,182.0,2021-05-19,19:19:50
527,182.0,2021-05-19,19:19:53
528,182.0,2021-05-19,19:19:56
529,182.0,2021-05-19,19:20:01
530,182.0,2021-05-19,19:20:06
531,181.0,2021-05-19,19:20:14
532,181.0,2021-05-19,19:20:16
533,182.0,2021-05-19,19:20:21
534,182.0,2021-05-19,19:20:27
535,181.0,2021-05-19,19:20:34
536,181.0,2021-05-19,19:20:38
537,182.0,2021-05-19,19:20:41
538,181.0,2021-05-19,19:20:47
539,181.0,2021-05-19,19:20:52
540,181.0,2021-05-19,19:20:58
541,181.0,2021-05-19,19:21:01
542,181.0,2021-05-19,19:21:09
543,182.0,2021-05-19,19:21:11
544,182.0,2021-05-19,19:21:17
545,181.0,2021-05-19,19:21:23
546,182.0,2021-05-19,19:21:30
547,182.0,2021-05-19,19:21:35
548,182.0,2021-05-19,19:21:36
549,183.0,2021-05-19,19:21:45
550,183.0,2021-05-19,19:21:50
551,183.0,2021-05-19,19:21:51
552,184.0,2021-05-19,19:21:56
553,183.0,2021-05-19,19:22:02
554,182.0,2021-05-19,19:22:06
555,182.0,2021-05-19,19:22:14
556,182.0,2021-05-19,19:22:16
557,181.0,2021-05-19,19:22:24
558,182.0,2021-05-19,19:22:26
559,180.0,2021-05-19,19:22:35
560,181.0,2021-05-19,19:22:37
561,182.0,2021-05-19,19:22:45
