,value,data,startTime
0,166.0,2020-12-28,13:55:08
1,169.0,2020-12-28,13:55:13
2,170.0,2020-12-28,13:55:19
3,125.0,2020-12-28,13:56:10
4,125.0,2020-12-28,13:56:15
5,125.0,2020-12-28,13:56:17
6,125.0,2020-12-28,13:56:21
7,122.0,2020-12-28,13:56:29
8,126.0,2020-12-28,13:56:35
9,127.0,2020-12-28,13:56:40
10,128.0,2020-12-28,13:56:43
11,128.0,2020-12-28,13:56:47
12,131.0,2020-12-28,13:56:51
13,131.0,2020-12-28,13:56:58
14,136.0,2020-12-28,13:57:05
15,138.0,2020-12-28,13:57:09
16,138.0,2020-12-28,13:57:13
17,137.0,2020-12-28,13:57:19
18,137.0,2020-12-28,13:57:22
19,137.0,2020-12-28,13:57:28
20,137.0,2020-12-28,13:57:32
21,137.0,2020-12-28,13:57:37
22,136.0,2020-12-28,13:57:45
23,137.0,2020-12-28,13:57:49
24,138.0,2020-12-28,13:57:55
25,139.0,2020-12-28,13:57:56
26,138.0,2020-12-28,13:58:01
27,136.0,2020-12-28,13:58:08
28,136.0,2020-12-28,13:58:14
29,134.0,2020-12-28,13:58:18
30,132.0,2020-12-28,13:58:22
31,132.0,2020-12-28,13:58:30
32,131.0,2020-12-28,13:58:35
33,131.0,2020-12-28,13:58:40
34,135.0,2020-12-28,13:58:45
35,137.0,2020-12-28,13:58:48
36,138.0,2020-12-28,13:58:55
37,137.0,2020-12-28,13:58:58
38,138.0,2020-12-28,13:59:01
39,137.0,2020-12-28,13:59:10
40,137.0,2020-12-28,13:59:15
41,137.0,2020-12-28,13:59:16
42,137.0,2020-12-28,13:59:23
43,137.0,2020-12-28,13:59:30
44,137.0,2020-12-28,13:59:35
45,137.0,2020-12-28,13:59:39
46,136.0,2020-12-28,13:59:44
47,135.0,2020-12-28,13:59:46
48,136.0,2020-12-28,13:59:54
49,138.0,2020-12-28,14:00:00
50,139.0,2020-12-28,14:00:01
51,138.0,2020-12-28,14:00:07
52,141.0,2020-12-28,14:00:12
53,141.0,2020-12-28,14:00:16
54,141.0,2020-12-28,14:00:21
55,143.0,2020-12-28,14:00:30
56,144.0,2020-12-28,14:00:35
57,144.0,2020-12-28,14:00:36
58,146.0,2020-12-28,14:00:44
59,145.0,2020-12-28,14:00:46
60,146.0,2020-12-28,14:00:51
61,146.0,2020-12-28,14:00:56
62,147.0,2020-12-28,14:01:04
63,148.0,2020-12-28,14:01:06
64,143.0,2020-12-28,14:01:15
65,143.0,2020-12-28,14:01:17
66,140.0,2020-12-28,14:01:21
67,139.0,2020-12-28,14:01:29
68,141.0,2020-12-28,14:01:32
69,143.0,2020-12-28,14:01:36
70,143.0,2020-12-28,14:01:44
71,142.0,2020-12-28,14:01:46
72,141.0,2020-12-28,14:01:55
73,141.0,2020-12-28,14:01:57
74,142.0,2020-12-28,14:02:03
75,143.0,2020-12-28,14:02:06
76,141.0,2020-12-28,14:02:15
77,141.0,2020-12-28,14:02:18
78,141.0,2020-12-28,14:02:25
79,141.0,2020-12-28,14:02:29
80,142.0,2020-12-28,14:02:33
81,142.0,2020-12-28,14:02:37
82,142.0,2020-12-28,14:02:41
83,142.0,2020-12-28,14:02:48
84,141.0,2020-12-28,14:02:55
85,140.0,2020-12-28,14:02:56
86,140.0,2020-12-28,14:03:05
87,139.0,2020-12-28,14:03:07
88,138.0,2020-12-28,14:03:13
89,139.0,2020-12-28,14:03:19
90,138.0,2020-12-28,14:03:23
91,140.0,2020-12-28,14:03:28
92,142.0,2020-12-28,14:03:34
93,143.0,2020-12-28,14:03:36
94,143.0,2020-12-28,14:03:41
95,145.0,2020-12-28,14:03:48
96,145.0,2020-12-28,14:03:52
97,143.0,2020-12-28,14:03:59
98,145.0,2020-12-28,14:04:03
99,146.0,2020-12-28,14:04:08
100,148.0,2020-12-28,14:04:12
101,149.0,2020-12-28,14:04:16
102,150.0,2020-12-28,14:04:24
103,152.0,2020-12-28,14:04:29
104,152.0,2020-12-28,14:04:31
105,153.0,2020-12-28,14:04:36
106,153.0,2020-12-28,14:04:45
107,153.0,2020-12-28,14:04:50
108,153.0,2020-12-28,14:04:51
109,150.0,2020-12-28,14:05:00
110,150.0,2020-12-28,14:05:01
111,149.0,2020-12-28,14:05:06
112,148.0,2020-12-28,14:05:14
113,148.0,2020-12-28,14:05:20
114,149.0,2020-12-28,14:05:23
115,148.0,2020-12-28,14:05:28
116,149.0,2020-12-28,14:05:35
117,147.0,2020-12-28,14:05:40
118,147.0,2020-12-28,14:05:44
119,146.0,2020-12-28,14:05:47
120,146.0,2020-12-28,14:05:55
121,146.0,2020-12-28,14:05:57
122,144.0,2020-12-28,14:06:05
123,144.0,2020-12-28,14:06:09
124,144.0,2020-12-28,14:06:12
125,145.0,2020-12-28,14:06:20
126,145.0,2020-12-28,14:06:21
127,144.0,2020-12-28,14:06:26
128,146.0,2020-12-28,14:06:35
129,146.0,2020-12-28,14:06:37
130,147.0,2020-12-28,14:06:45
131,148.0,2020-12-28,14:06:50
132,146.0,2020-12-28,14:06:54
133,148.0,2020-12-28,14:06:57
134,148.0,2020-12-28,14:07:04
135,149.0,2020-12-28,14:07:07
136,150.0,2020-12-28,14:07:12
137,149.0,2020-12-28,14:07:17
138,151.0,2020-12-28,14:07:24
139,152.0,2020-12-28,14:07:27
140,151.0,2020-12-28,14:07:32
141,150.0,2020-12-28,14:07:39
142,151.0,2020-12-28,14:07:45
143,151.0,2020-12-28,14:07:48
144,149.0,2020-12-28,14:07:53
145,150.0,2020-12-28,14:07:58
146,151.0,2020-12-28,14:08:02
147,148.0,2020-12-28,14:08:10
148,148.0,2020-12-28,14:08:14
149,148.0,2020-12-28,14:08:16
150,147.0,2020-12-28,14:08:21
151,147.0,2020-12-28,14:08:30
152,148.0,2020-12-28,14:08:34
153,150.0,2020-12-28,14:08:37
154,148.0,2020-12-28,14:08:43
155,149.0,2020-12-28,14:08:48
156,150.0,2020-12-28,14:08:51
157,149.0,2020-12-28,14:09:00
158,147.0,2020-12-28,14:09:04
159,147.0,2020-12-28,14:09:06
160,148.0,2020-12-28,14:09:13
161,148.0,2020-12-28,14:09:19
162,148.0,2020-12-28,14:09:21
163,148.0,2020-12-28,14:09:30
164,147.0,2020-12-28,14:09:31
165,145.0,2020-12-28,14:09:38
166,144.0,2020-12-28,14:09:43
167,143.0,2020-12-28,14:09:47
168,144.0,2020-12-28,14:09:54
169,144.0,2020-12-28,14:09:56
170,142.0,2020-12-28,14:10:05
171,142.0,2020-12-28,14:10:08
172,141.0,2020-12-28,14:10:11
173,139.0,2020-12-28,14:10:20
174,139.0,2020-12-28,14:10:24
175,140.0,2020-12-28,14:10:26
176,139.0,2020-12-28,14:10:32
177,141.0,2020-12-28,14:10:40
178,142.0,2020-12-28,14:10:45
179,141.0,2020-12-28,14:10:50
180,140.0,2020-12-28,14:10:52
181,141.0,2020-12-28,14:10:57
182,144.0,2020-12-28,14:11:02
183,144.0,2020-12-28,14:11:07
184,145.0,2020-12-28,14:11:13
185,146.0,2020-12-28,14:11:17
186,147.0,2020-12-28,14:11:23
187,147.0,2020-12-28,14:11:29
188,148.0,2020-12-28,14:11:31
189,149.0,2020-12-28,14:11:37
190,155.0,2020-12-28,14:11:45
191,157.0,2020-12-28,14:11:50
192,158.0,2020-12-28,14:11:53
193,158.0,2020-12-28,14:12:00
194,158.0,2020-12-28,14:12:01
195,158.0,2020-12-28,14:12:07
196,158.0,2020-12-28,14:12:14
197,158.0,2020-12-28,14:12:16
198,158.0,2020-12-28,14:12:21
199,157.0,2020-12-28,14:12:29
200,156.0,2020-12-28,14:12:34
201,155.0,2020-12-28,14:12:36
202,157.0,2020-12-28,14:12:45
203,157.0,2020-12-28,14:12:47
204,156.0,2020-12-28,14:12:52
205,154.0,2020-12-28,14:12:56
206,154.0,2020-12-28,14:13:03
207,155.0,2020-12-28,14:13:07
208,155.0,2020-12-28,14:13:15
209,156.0,2020-12-28,14:13:17
210,156.0,2020-12-28,14:13:21
211,152.0,2020-12-28,14:13:30
212,151.0,2020-12-28,14:13:33
213,150.0,2020-12-28,14:13:38
214,151.0,2020-12-28,14:13:44
215,151.0,2020-12-28,14:13:48
216,151.0,2020-12-28,14:13:55
217,150.0,2020-12-28,14:13:58
218,148.0,2020-12-28,14:14:03
219,148.0,2020-12-28,14:14:09
220,148.0,2020-12-28,14:14:14
221,148.0,2020-12-28,14:14:19
222,149.0,2020-12-28,14:14:25
223,146.0,2020-12-28,14:14:30
224,147.0,2020-12-28,14:14:31
225,145.0,2020-12-28,14:14:36
226,144.0,2020-12-28,14:14:45
227,145.0,2020-12-28,14:14:47
228,142.0,2020-12-28,14:14:53
229,142.0,2020-12-28,14:14:56
230,142.0,2020-12-28,14:15:05
231,142.0,2020-12-28,14:15:07
232,141.0,2020-12-28,14:15:14
233,141.0,2020-12-28,14:15:19
234,140.0,2020-12-28,14:15:24
235,139.0,2020-12-28,14:15:29
236,139.0,2020-12-28,14:15:33
237,139.0,2020-12-28,14:15:36
238,139.0,2020-12-28,14:15:44
239,139.0,2020-12-28,14:15:48
240,140.0,2020-12-28,14:15:51
241,140.0,2020-12-28,14:15:58
242,140.0,2020-12-28,14:16:04
243,140.0,2020-12-28,14:16:07
244,142.0,2020-12-28,14:16:14
245,142.0,2020-12-28,14:16:17
246,143.0,2020-12-28,14:16:22
247,144.0,2020-12-28,14:16:30
248,145.0,2020-12-28,14:16:33
249,144.0,2020-12-28,14:16:39
250,145.0,2020-12-28,14:16:41
251,146.0,2020-12-28,14:16:50
252,146.0,2020-12-28,14:16:51
253,146.0,2020-12-28,14:16:58
254,147.0,2020-12-28,14:17:05
