,value,data,startTime
0,78.0,2021-01-17,18:37:11
1,79.0,2021-01-17,18:37:16
2,80.0,2021-01-17,18:37:21
3,80.0,2021-01-17,18:37:22
4,81.0,2021-01-17,18:37:29
5,82.0,2021-01-17,18:37:32
6,87.0,2021-01-17,18:37:39
7,81.0,2021-01-17,18:37:46
8,80.0,2021-01-17,18:37:47
9,79.0,2021-01-17,18:37:55
10,79.0,2021-01-17,18:37:58
11,87.0,2021-01-17,18:38:06
12,85.0,2021-01-17,18:38:10
13,84.0,2021-01-17,18:38:12
14,85.0,2021-01-17,18:38:20
15,85.0,2021-01-17,18:38:23
16,89.0,2021-01-17,18:38:29
17,89.0,2021-01-17,18:38:32
18,89.0,2021-01-17,18:38:37
19,92.0,2021-01-17,18:38:42
20,93.0,2021-01-17,18:38:51
21,93.0,2021-01-17,18:38:56
22,93.0,2021-01-17,18:38:57
23,93.0,2021-01-17,18:39:06
24,101.0,2021-01-17,18:39:17
25,122.0,2021-01-17,18:39:40
26,127.0,2021-01-17,18:39:50
27,128.0,2021-01-17,18:39:52
28,129.0,2021-01-17,18:39:57
29,132.0,2021-01-17,18:40:02
30,134.0,2021-01-17,18:40:08
31,135.0,2021-01-17,18:40:15
32,134.0,2021-01-17,18:40:17
33,135.0,2021-01-17,18:40:25
34,135.0,2021-01-17,18:40:27
35,137.0,2021-01-17,18:40:35
36,138.0,2021-01-17,18:40:37
37,137.0,2021-01-17,18:40:45
38,137.0,2021-01-17,18:40:48
39,133.0,2021-01-17,18:40:56
40,131.0,2021-01-17,18:41:00
41,131.0,2021-01-17,18:41:02
42,132.0,2021-01-17,18:41:10
43,133.0,2021-01-17,18:41:12
44,134.0,2021-01-17,18:41:21
45,135.0,2021-01-17,18:41:26
46,136.0,2021-01-17,18:41:30
47,136.0,2021-01-17,18:41:33
48,137.0,2021-01-17,18:41:38
49,137.0,2021-01-17,18:41:44
50,138.0,2021-01-17,18:41:51
51,138.0,2021-01-17,18:41:55
52,138.0,2021-01-17,18:41:57
53,140.0,2021-01-17,18:42:06
54,141.0,2021-01-17,18:42:11
55,140.0,2021-01-17,18:42:15
56,139.0,2021-01-17,18:42:17
57,139.0,2021-01-17,18:42:25
58,139.0,2021-01-17,18:42:31
59,138.0,2021-01-17,18:42:36
60,138.0,2021-01-17,18:42:37
61,137.0,2021-01-17,18:42:42
62,137.0,2021-01-17,18:42:48
63,137.0,2021-01-17,18:42:53
64,138.0,2021-01-17,18:42:57
65,139.0,2021-01-17,18:43:02
66,140.0,2021-01-17,18:43:10
67,140.0,2021-01-17,18:43:12
68,140.0,2021-01-17,18:43:21
69,139.0,2021-01-17,18:43:25
70,140.0,2021-01-17,18:43:27
71,140.0,2021-01-17,18:43:32
72,134.0,2021-01-17,18:43:51
73,132.0,2021-01-17,18:43:56
74,132.0,2021-01-17,18:43:57
75,132.0,2021-01-17,18:44:02
76,140.0,2021-01-17,18:44:11
77,141.0,2021-01-17,18:44:16
78,142.0,2021-01-17,18:44:18
79,142.0,2021-01-17,18:44:22
80,143.0,2021-01-17,18:44:27
81,144.0,2021-01-17,18:44:32
82,144.0,2021-01-17,18:44:37
83,147.0,2021-01-17,18:44:42
84,148.0,2021-01-17,18:44:51
85,148.0,2021-01-17,18:44:52
86,144.0,2021-01-17,18:45:01
87,146.0,2021-01-17,18:45:05
88,147.0,2021-01-17,18:45:08
89,148.0,2021-01-17,18:45:15
90,148.0,2021-01-17,18:45:18
91,150.0,2021-01-17,18:45:25
92,150.0,2021-01-17,18:45:27
93,150.0,2021-01-17,18:45:34
94,151.0,2021-01-17,18:45:37
95,150.0,2021-01-17,18:45:44
96,146.0,2021-01-17,18:45:51
97,144.0,2021-01-17,18:45:56
98,144.0,2021-01-17,18:45:59
99,144.0,2021-01-17,18:46:02
100,145.0,2021-01-17,18:46:08
101,144.0,2021-01-17,18:46:16
102,145.0,2021-01-17,18:46:20
103,146.0,2021-01-17,18:46:25
104,145.0,2021-01-17,18:46:27
105,147.0,2021-01-17,18:46:36
106,148.0,2021-01-17,18:46:40
107,149.0,2021-01-17,18:46:44
108,149.0,2021-01-17,18:46:50
109,148.0,2021-01-17,18:46:56
110,148.0,2021-01-17,18:47:00
111,148.0,2021-01-17,18:47:06
112,148.0,2021-01-17,18:47:07
113,148.0,2021-01-17,18:47:16
114,148.0,2021-01-17,18:47:17
115,149.0,2021-01-17,18:47:22
116,150.0,2021-01-17,18:47:29
117,151.0,2021-01-17,18:47:33
118,152.0,2021-01-17,18:47:41
119,152.0,2021-01-17,18:47:46
120,153.0,2021-01-17,18:47:50
121,152.0,2021-01-17,18:47:54
122,152.0,2021-01-17,18:47:59
123,152.0,2021-01-17,18:48:06
124,151.0,2021-01-17,18:48:10
125,151.0,2021-01-17,18:48:15
126,151.0,2021-01-17,18:48:20
127,151.0,2021-01-17,18:48:24
128,150.0,2021-01-17,18:48:31
129,150.0,2021-01-17,18:48:32
130,153.0,2021-01-17,18:48:41
131,153.0,2021-01-17,18:48:44
132,153.0,2021-01-17,18:48:51
133,153.0,2021-01-17,18:48:55
134,153.0,2021-01-17,18:48:58
135,153.0,2021-01-17,18:49:06
136,153.0,2021-01-17,18:49:09
137,154.0,2021-01-17,18:49:15
138,153.0,2021-01-17,18:49:21
139,155.0,2021-01-17,18:49:25
140,155.0,2021-01-17,18:49:31
141,155.0,2021-01-17,18:49:32
142,156.0,2021-01-17,18:49:38
143,157.0,2021-01-17,18:49:43
144,156.0,2021-01-17,18:49:49
145,156.0,2021-01-17,18:49:52
146,158.0,2021-01-17,18:50:01
147,158.0,2021-01-17,18:50:04
148,158.0,2021-01-17,18:50:11
149,158.0,2021-01-17,18:50:16
150,159.0,2021-01-17,18:50:17
151,159.0,2021-01-17,18:50:22
152,159.0,2021-01-17,18:50:27
153,157.0,2021-01-17,18:50:36
154,157.0,2021-01-17,18:50:41
155,157.0,2021-01-17,18:50:44
156,157.0,2021-01-17,18:50:47
157,157.0,2021-01-17,18:50:56
158,157.0,2021-01-17,18:51:00
159,158.0,2021-01-17,18:51:05
160,158.0,2021-01-17,18:51:10
161,158.0,2021-01-17,18:51:12
162,157.0,2021-01-17,18:51:17
163,156.0,2021-01-17,18:51:26
164,156.0,2021-01-17,18:51:28
165,156.0,2021-01-17,18:51:32
166,157.0,2021-01-17,18:51:41
167,158.0,2021-01-17,18:51:42
168,159.0,2021-01-17,18:51:51
169,159.0,2021-01-17,18:51:56
170,159.0,2021-01-17,18:51:57
171,158.0,2021-01-17,18:52:05
172,159.0,2021-01-17,18:52:07
173,159.0,2021-01-17,18:52:15
174,158.0,2021-01-17,18:52:17
175,155.0,2021-01-17,18:52:23
176,153.0,2021-01-17,18:52:29
177,155.0,2021-01-17,18:52:36
178,154.0,2021-01-17,18:52:37
179,156.0,2021-01-17,18:52:45
180,154.0,2021-01-17,18:52:51
181,154.0,2021-01-17,18:52:53
182,152.0,2021-01-17,18:52:57
183,150.0,2021-01-17,18:53:02
184,147.0,2021-01-17,18:53:08
185,147.0,2021-01-17,18:53:14
186,147.0,2021-01-17,18:53:20
187,147.0,2021-01-17,18:53:26
188,147.0,2021-01-17,18:53:29
189,146.0,2021-01-17,18:53:35
190,146.0,2021-01-17,18:53:41
191,147.0,2021-01-17,18:53:45
192,147.0,2021-01-17,18:53:48
193,147.0,2021-01-17,18:53:54
194,149.0,2021-01-17,18:54:00
195,152.0,2021-01-17,18:54:04
196,152.0,2021-01-17,18:54:07
197,154.0,2021-01-17,18:54:16
198,155.0,2021-01-17,18:54:20
199,156.0,2021-01-17,18:54:24
200,156.0,2021-01-17,18:54:31
201,156.0,2021-01-17,18:54:33
202,156.0,2021-01-17,18:54:37
203,158.0,2021-01-17,18:54:44
204,159.0,2021-01-17,18:54:49
205,159.0,2021-01-17,18:54:52
206,159.0,2021-01-17,18:55:01
207,159.0,2021-01-17,18:55:03
208,158.0,2021-01-17,18:55:11
209,158.0,2021-01-17,18:55:13
210,157.0,2021-01-17,18:55:21
211,158.0,2021-01-17,18:55:25
212,157.0,2021-01-17,18:55:27
213,159.0,2021-01-17,18:55:34
214,159.0,2021-01-17,18:55:40
215,160.0,2021-01-17,18:55:43
216,160.0,2021-01-17,18:55:50
217,159.0,2021-01-17,18:55:56
218,159.0,2021-01-17,18:56:01
219,158.0,2021-01-17,18:56:06
220,158.0,2021-01-17,18:56:11
221,157.0,2021-01-17,18:56:16
222,157.0,2021-01-17,18:56:18
223,156.0,2021-01-17,18:56:22
224,155.0,2021-01-17,18:56:31
225,153.0,2021-01-17,18:56:36
226,153.0,2021-01-17,18:56:37
227,155.0,2021-01-17,18:56:46
228,155.0,2021-01-17,18:56:51
229,155.0,2021-01-17,18:56:53
230,154.0,2021-01-17,18:56:58
231,154.0,2021-01-17,18:57:06
232,153.0,2021-01-17,18:57:11
233,152.0,2021-01-17,18:57:15
234,153.0,2021-01-17,18:57:18
235,153.0,2021-01-17,18:57:22
236,151.0,2021-01-17,18:57:30
237,151.0,2021-01-17,18:57:34
238,151.0,2021-01-17,18:57:41
239,150.0,2021-01-17,18:57:45
240,149.0,2021-01-17,18:57:50
241,148.0,2021-01-17,18:57:52
242,149.0,2021-01-17,18:58:00
243,148.0,2021-01-17,18:58:05
244,148.0,2021-01-17,18:58:09
245,148.0,2021-01-17,18:58:16
246,148.0,2021-01-17,18:58:21
247,148.0,2021-01-17,18:58:22
248,153.0,2021-01-17,18:58:30
249,152.0,2021-01-17,18:58:36
250,152.0,2021-01-17,18:58:38
251,151.0,2021-01-17,18:58:45
252,151.0,2021-01-17,18:58:48
253,154.0,2021-01-17,18:58:53
254,154.0,2021-01-17,18:58:57
255,153.0,2021-01-17,18:59:04
256,152.0,2021-01-17,18:59:07
257,153.0,2021-01-17,18:59:15
258,153.0,2021-01-17,18:59:17
259,153.0,2021-01-17,18:59:25
260,153.0,2021-01-17,18:59:31
261,154.0,2021-01-17,18:59:33
262,155.0,2021-01-17,18:59:40
263,155.0,2021-01-17,18:59:44
264,153.0,2021-01-17,18:59:48
265,155.0,2021-01-17,18:59:54
266,154.0,2021-01-17,18:59:57
267,154.0,2021-01-17,19:00:06
268,153.0,2021-01-17,19:00:11
269,153.0,2021-01-17,19:00:14
270,156.0,2021-01-17,19:00:21
271,157.0,2021-01-17,19:00:25
272,157.0,2021-01-17,19:00:31
273,157.0,2021-01-17,19:00:32
274,158.0,2021-01-17,19:00:41
275,158.0,2021-01-17,19:00:46
276,157.0,2021-01-17,19:00:51
277,157.0,2021-01-17,19:00:52
278,158.0,2021-01-17,19:00:57
279,157.0,2021-01-17,19:01:06
280,157.0,2021-01-17,19:01:08
281,156.0,2021-01-17,19:01:13
282,156.0,2021-01-17,19:01:17
283,154.0,2021-01-17,19:01:26
284,153.0,2021-01-17,19:01:29
285,152.0,2021-01-17,19:01:32
286,153.0,2021-01-17,19:01:37
287,152.0,2021-01-17,19:01:45
288,150.0,2021-01-17,19:01:50
289,149.0,2021-01-17,19:01:56
290,148.0,2021-01-17,19:01:58
291,151.0,2021-01-17,19:02:05
292,151.0,2021-01-17,19:02:09
293,150.0,2021-01-17,19:02:13
294,149.0,2021-01-17,19:02:20
295,150.0,2021-01-17,19:02:25
296,151.0,2021-01-17,19:02:27
297,150.0,2021-01-17,19:02:33
298,152.0,2021-01-17,19:02:40
299,151.0,2021-01-17,19:02:44
300,152.0,2021-01-17,19:02:47
301,151.0,2021-01-17,19:02:55
302,150.0,2021-01-17,19:02:59
303,150.0,2021-01-17,19:03:06
304,151.0,2021-01-17,19:03:07
305,152.0,2021-01-17,19:03:14
306,153.0,2021-01-17,19:03:18
307,153.0,2021-01-17,19:03:25
308,152.0,2021-01-17,19:03:28
309,153.0,2021-01-17,19:03:35
310,153.0,2021-01-17,19:03:37
311,155.0,2021-01-17,19:03:42
312,156.0,2021-01-17,19:03:47
313,156.0,2021-01-17,19:03:54
314,154.0,2021-01-17,19:04:01
315,156.0,2021-01-17,19:04:06
316,156.0,2021-01-17,19:04:10
317,154.0,2021-01-17,19:04:16
318,154.0,2021-01-17,19:04:18
319,155.0,2021-01-17,19:04:23
320,155.0,2021-01-17,19:04:31
321,155.0,2021-01-17,19:04:32
322,155.0,2021-01-17,19:04:37
323,156.0,2021-01-17,19:04:42
324,155.0,2021-01-17,19:04:47
325,155.0,2021-01-17,19:04:52
326,154.0,2021-01-17,19:05:01
327,154.0,2021-01-17,19:05:03
328,156.0,2021-01-17,19:05:08
329,155.0,2021-01-17,19:05:15
330,156.0,2021-01-17,19:05:21
331,157.0,2021-01-17,19:05:22
332,159.0,2021-01-17,19:05:31
333,159.0,2021-01-17,19:05:35
334,159.0,2021-01-17,19:05:39
335,159.0,2021-01-17,19:05:42
336,159.0,2021-01-17,19:05:49
337,157.0,2021-01-17,19:05:52
338,158.0,2021-01-17,19:06:01
339,158.0,2021-01-17,19:06:06
340,158.0,2021-01-17,19:06:08
341,157.0,2021-01-17,19:06:16
342,157.0,2021-01-17,19:06:21
343,157.0,2021-01-17,19:06:22
344,154.0,2021-01-17,19:06:30
345,154.0,2021-01-17,19:06:33
346,153.0,2021-01-17,19:06:41
347,153.0,2021-01-17,19:06:42
348,152.0,2021-01-17,19:06:50
349,152.0,2021-01-17,19:06:55
350,150.0,2021-01-17,19:07:01
351,150.0,2021-01-17,19:07:02
352,150.0,2021-01-17,19:07:10
353,150.0,2021-01-17,19:07:14
354,150.0,2021-01-17,19:07:17
355,150.0,2021-01-17,19:07:25
356,150.0,2021-01-17,19:07:28
357,149.0,2021-01-17,19:07:34
358,149.0,2021-01-17,19:07:40
359,151.0,2021-01-17,19:07:45
360,151.0,2021-01-17,19:07:47
361,151.0,2021-01-17,19:07:55
362,152.0,2021-01-17,19:08:01
363,152.0,2021-01-17,19:08:03
364,153.0,2021-01-17,19:08:09
365,155.0,2021-01-17,19:08:12
366,157.0,2021-01-17,19:08:17
367,154.0,2021-01-17,19:08:26
368,156.0,2021-01-17,19:08:29
369,156.0,2021-01-17,19:08:33
370,156.0,2021-01-17,19:08:41
371,156.0,2021-01-17,19:08:45
372,156.0,2021-01-17,19:08:47
373,156.0,2021-01-17,19:08:52
374,156.0,2021-01-17,19:09:01
375,156.0,2021-01-17,19:09:05
376,155.0,2021-01-17,19:09:07
377,155.0,2021-01-17,19:09:15
378,155.0,2021-01-17,19:09:17
379,153.0,2021-01-17,19:09:25
380,154.0,2021-01-17,19:09:31
381,154.0,2021-01-17,19:09:36
382,156.0,2021-01-17,19:09:41
383,156.0,2021-01-17,19:09:46
384,156.0,2021-01-17,19:09:50
385,156.0,2021-01-17,19:09:54
386,157.0,2021-01-17,19:10:00
387,156.0,2021-01-17,19:10:02
388,155.0,2021-01-17,19:10:08
389,156.0,2021-01-17,19:10:16
390,154.0,2021-01-17,19:10:19
391,154.0,2021-01-17,19:10:22
392,155.0,2021-01-17,19:10:31
393,156.0,2021-01-17,19:10:36
394,156.0,2021-01-17,19:10:38
395,156.0,2021-01-17,19:10:42
396,158.0,2021-01-17,19:10:51
397,158.0,2021-01-17,19:10:52
398,157.0,2021-01-17,19:10:57
399,157.0,2021-01-17,19:11:02
400,158.0,2021-01-17,19:11:09
401,157.0,2021-01-17,19:11:13
402,157.0,2021-01-17,19:11:20
403,156.0,2021-01-17,19:11:26
404,155.0,2021-01-17,19:11:30
405,155.0,2021-01-17,19:11:32
406,154.0,2021-01-17,19:11:41
407,154.0,2021-01-17,19:11:44
408,152.0,2021-01-17,19:11:49
409,153.0,2021-01-17,19:11:54
410,153.0,2021-01-17,19:11:57
