,value,data,startTime
0,94.0,2021-02-27,13:53:53
1,95.0,2021-02-27,13:54:00
2,95.0,2021-02-27,13:54:02
3,96.0,2021-02-27,13:54:06
4,134.0,2021-02-27,13:59:08
5,129.0,2021-02-27,13:59:12
6,126.0,2021-02-27,13:59:15
7,119.0,2021-02-27,13:59:24
8,124.0,2021-02-27,13:59:29
9,124.0,2021-02-27,13:59:33
10,115.0,2021-02-27,13:59:39
11,115.0,2021-02-27,13:59:44
12,115.0,2021-02-27,13:59:45
13,119.0,2021-02-27,13:59:51
14,121.0,2021-02-27,13:59:59
15,120.0,2021-02-27,14:00:02
16,117.0,2021-02-27,14:00:06
17,115.0,2021-02-27,14:00:11
18,107.0,2021-02-27,14:00:19
19,108.0,2021-02-27,14:00:22
20,108.0,2021-02-27,14:00:25
21,113.0,2021-02-27,14:00:30
22,119.0,2021-02-27,14:00:35
23,126.0,2021-02-27,14:00:41
24,132.0,2021-02-27,14:00:48
25,133.0,2021-02-27,14:00:50
26,139.0,2021-02-27,14:00:57
27,143.0,2021-02-27,14:01:04
28,144.0,2021-02-27,14:01:05
29,146.0,2021-02-27,14:01:10
30,148.0,2021-02-27,14:01:15
31,148.0,2021-02-27,14:01:21
32,149.0,2021-02-27,14:01:29
33,149.0,2021-02-27,14:01:30
34,150.0,2021-02-27,14:01:35
35,151.0,2021-02-27,14:01:43
36,153.0,2021-02-27,14:01:49
37,152.0,2021-02-27,14:01:50
38,152.0,2021-02-27,14:01:55
39,154.0,2021-02-27,14:02:02
40,154.0,2021-02-27,14:02:08
41,152.0,2021-02-27,14:02:12
42,153.0,2021-02-27,14:02:15
43,154.0,2021-02-27,14:02:20
44,153.0,2021-02-27,14:02:28
45,154.0,2021-02-27,14:02:30
46,154.0,2021-02-27,14:02:35
47,155.0,2021-02-27,14:02:42
48,154.0,2021-02-27,14:02:45
49,153.0,2021-02-27,14:02:54
50,153.0,2021-02-27,14:02:57
51,152.0,2021-02-27,14:03:04
52,152.0,2021-02-27,14:03:05
53,150.0,2021-02-27,14:03:14
54,147.0,2021-02-27,14:03:18
55,147.0,2021-02-27,14:03:21
56,147.0,2021-02-27,14:03:29
57,148.0,2021-02-27,14:03:34
58,148.0,2021-02-27,14:03:35
59,150.0,2021-02-27,14:03:40
60,149.0,2021-02-27,14:03:45
61,152.0,2021-02-27,14:03:54
62,152.0,2021-02-27,14:03:55
63,153.0,2021-02-27,14:04:04
64,153.0,2021-02-27,14:04:06
65,153.0,2021-02-27,14:04:12
66,154.0,2021-02-27,14:04:17
67,153.0,2021-02-27,14:04:20
68,153.0,2021-02-27,14:04:28
69,152.0,2021-02-27,14:04:33
70,152.0,2021-02-27,14:04:39
71,152.0,2021-02-27,14:04:40
72,152.0,2021-02-27,14:04:48
73,154.0,2021-02-27,14:04:54
74,154.0,2021-02-27,14:04:57
75,155.0,2021-02-27,14:05:00
76,154.0,2021-02-27,14:05:09
77,155.0,2021-02-27,14:05:10
78,156.0,2021-02-27,14:05:19
79,156.0,2021-02-27,14:05:20
80,156.0,2021-02-27,14:05:28
81,155.0,2021-02-27,14:05:34
82,155.0,2021-02-27,14:05:37
83,155.0,2021-02-27,14:05:44
84,155.0,2021-02-27,14:05:49
